      137476  91% - ...
      137476  91%  - pel-profile-all
      137476  91%   - pel-profile-indent
      137476  91%    - pel-profile-indentation-test-of
      137476  91%     - call-interactively
      137476  91%      - apply
      137476  91%       - call-interactively@ido-cr+-record-current-command
      137476  91%        - #<primitive-function call-interactively>
      137476  91%         - funcall-interactively
      137421  90%          - pel-profile-all
      137421  90%           - pel-profile-indent
      137421  90%            - pel-profile-indentation-test-of
      137421  90%             - call-interactively
      137421  90%              - apply
      137421  90%               - call-interactively@ido-cr+-record-current-command
      137421  90%                - #<primitive-function call-interactively>
      137421  90%                 - funcall-interactively
      137421  90%                  - seed7-complete-statement-or-indent
      137421  90%                   - seed7-indent-region
      137421  90%                    - seed7--indent-one-line
      137419  90%                     - seed7-calc-indent
       76459  50%                      - seed7-line-inside-parens-pair-column
       76459  50%                       - seed7-line-inside-parens-pair
       75038  49%                        - seed7-re-search-backward
       54110  35%                         - seed7-inside-comment-p
       54045  35%                          - syntax-ppss
       53826  35%                             parse-partial-sexp
          33   0%                           - #<byte-code-function 27E>
           3   0%                              set-syntax-table
          20   0%                             make-closure
          15   0%                             syntax-ppss-toplevel-pos
          13   0%                             syntax-propertize
          13   0%                             syntax-ppss--update-stats
           9   0%                             syntax-ppss--data
           7   0%                             syntax-table
           6   0%                             set-syntax-table
       20071  13%                         - run-with-timer
       20060  13%                          - run-at-time
       15272  10%                           - timer-activate
       15264  10%                            - timer--activate
       15239  10%                             - timer--time-less-p
         123   0%                                timer--time
           4   0%                               timerp
        3622   2%                           - timer-set-time
        3617   2%                            - timer--time-setter
           4   0%                               timerp
        1117   0%                             timer-relative-time
          16   0%                             timer-create
           9   0%                           - timer-set-function
           1   0%                              timerp
         430   0%                         - seed7-inside-string-p
         288   0%                          - syntax-ppss
         140   0%                             parse-partial-sexp
          23   0%                           - #<byte-code-function 7DF>
           3   0%                              set-syntax-table
          17   0%                             syntax-ppss--update-stats
          10   0%                             make-closure
           9   0%                             syntax-table
           7   0%                             syntax-propertize
           5   0%                             set-syntax-table
           3   0%                             syntax-ppss--data
          34   0%                          - #<byte-code-function D6A>
          17   0%                             set-match-data
         285   0%                           re-search-backward
          30   0%                         - #<byte-code-function 3D9>
          26   0%                          - cancel-timer
           5   0%                             timerp
          19   0%                           make-closure
         471   0%                        - forward-sexp
         458   0%                         - seed7--forward-sexp-function
          11   0%                            seed7--at-line-comment-start-p
          50   0%                        - seed7-line-inside-syntax-parens-pair
          50   0%                         - syntax-ppss
          50   0%                            parse-partial-sexp
           3   0%                          seed7--paren-pair-string
       37084  24%                      - seed7--indent-search-boundary
       37082  24%                       - seed7--indent-search-boundary-uncached
       36673  24%                        - syntax-ppss
       36560  24%                           parse-partial-sexp
          14   0%                         - #<byte-code-function DC3>
           1   0%                            set-syntax-table
          12   0%                           syntax-ppss--update-stats
          10   0%                           make-closure
           8   0%                           syntax-ppss--data
           8   0%                           syntax-table
           7   0%                           syntax-propertize
           4   0%                           syntax-ppss-toplevel-pos
           1   0%                           set-syntax-table
          49   0%                          seed7-to-indent
       22116  14%                      - seed7-line-inside-a-block-cached
       22116  14%                       - seed7-line-inside-a-block
       21877  14%                        - seed7--safe-enclosing-block-bounds
       21877  14%                         - seed7--block-end-pos-for
       21876  14%                          - seed7-to-block-forward
       21714  14%                           - seed7-re-search-forward
       12200   8%                            - seed7-inside-comment-p
       12152   8%                             - syntax-ppss
       10209   6%                                parse-partial-sexp
        1833   1%                              - syntax-propertize
        1616   1%                               - seed7-mode-syntax-propertize
           4   0%                                - #<byte-code-function 616>
           3   0%                                   set-match-data
           1   0%                                  #<byte-code-function 29F>
          52   0%                               - #<byte-code-function 7F6>
          48   0%                                - syntax-propertize-wholelines
           7   0%                                   syntax--lbp
           4   0%                                 syntax-ppss-flush-cache
           1   0%                                 #<byte-code-function 681>
           1   0%                                 #<byte-code-function D42>
          20   0%                              - #<byte-code-function 0CC>
           3   0%                                 set-syntax-table
          14   0%                                make-closure
           9   0%                                syntax-ppss--data
           8   0%                                syntax-ppss--update-stats
           5   0%                                syntax-table
           4   0%                                set-syntax-table
        8973   5%                            - seed7-inside-string-p
        8837   5%                             - syntax-ppss
        8705   5%                                parse-partial-sexp
          18   0%                              - #<byte-code-function A7F>
           1   0%                                 set-syntax-table
          14   0%                                make-closure
          13   0%                                syntax-ppss--update-stats
          11   0%                                syntax-propertize
           7   0%                                set-syntax-table
           6   0%                                syntax-table
           4   0%                                syntax-ppss--data
          34   0%                             - #<byte-code-function 5DE>
          25   0%                                set-match-data
          97   0%                           - seed7-end-of-defun
          80   0%                            - seed7-top-block-name
          80   0%                             - seed7--to-top
          79   0%                              - seed7-re-search-backward
          43   0%                               - seed7-inside-comment-p
          43   0%                                - syntax-ppss
          43   0%                                   parse-partial-sexp
          21   0%                                 re-search-backward
          15   0%                               - run-with-timer
          15   0%                                - run-at-time
          11   0%                                 - timer-activate
          11   0%                                  - timer--activate
          11   0%                                     timer--time-less-p
