     36,021,778  99% - ...
     36,021,778  99%  - call-interactively@ido-cr+-record-current-command
     36,021,778  99%   - #<primitive-function call-interactively>
     36,021,778  99%    - funcall-interactively
     36,021,778  99%     - smex
     36,021,778  99%      - smex-read-and-run
     36,021,778  99%       - execute-extended-command
     36,021,778  99%        - command-execute
     36,021,778  99%         - call-interactively
     36,021,778  99%          - apply
     36,021,778  99%           - call-interactively@ido-cr+-record-current-command
     36,021,778  99%            - #<primitive-function call-interactively>
     36,021,778  99%             - funcall-interactively
     36,021,778  99%              - pel-profile-all
     36,021,778  99%               - pel-profile-indent
     36,021,778  99%                - pel-profile-indentation-test-of
     34,452,246  95%                 - call-interactively
     34,452,246  95%                  - apply
     34,452,246  95%                   - call-interactively@ido-cr+-record-current-command
     34,452,246  95%                    - #<primitive-function call-interactively>
     34,452,246  95%                     - funcall-interactively
     34,452,230  95%                      - seed7-complete-statement-or-indent
     34,452,230  95%                       - seed7-indent-region
     34,452,230  95%                        - seed7--indent-one-line
     34,452,230  95%                         - seed7-calc-indent
     13,422,687  37%                          - seed7-line-is-defun-end
      8,190,226  22%                           - seed7-end-of-defun
      7,308,221  20%                            - seed7-top-block-name
      7,300,037  20%                             - seed7--to-top
      7,088,045  19%                              - seed7-re-search-backward
      6,430,408  17%                               - run-with-timer
      6,430,408  17%                                - run-at-time
      3,135,496   8%                                 - timer-activate
      3,135,496   8%                                  - timer--activate
      3,135,496   8%                                     timer--time-less-p
      2,019,456   5%                                   timer-relative-time
      1,275,456   3%                                 - timer-set-time
      1,275,456   3%                                    timer--time-setter
        657,637   1%                               - seed7-inside-comment-p
        657,637   1%                                - syntax-ppss
        657,637   1%                                   syntax-table
        211,992   0%                              - run-with-timer
        211,992   0%                               - run-at-time
        103,368   0%                                - timer-activate
        103,368   0%                                 - timer--activate
        103,368   0%                                    timer--time-less-p
         66,576   0%                                  timer-relative-time
         42,048   0%                                - timer-set-time
         42,048   0%                                   timer--time-setter
          8,184   0%                               seed7--block-name
        295,719   0%                            - seed7-re-search-forward
        137,775   0%                             - seed7-inside-comment-p
        137,775   0%                              - syntax-ppss
        137,775   0%                               - syntax-propertize
        137,775   0%                                  seed7-mode-syntax-propertize
        211,992   0%                            - seed7-re-search-backward
        211,992   0%                             - run-with-timer
        211,992   0%                              - run-at-time
        103,368   0%                               - timer-activate
        103,368   0%                                - timer--activate
