     58,410,965  99% - ...
     58,410,965  99%  - call-interactively@ido-cr+-record-current-command
     58,410,965  99%   - #<primitive-function call-interactively>
     58,410,965  99%    - funcall-interactively
     58,410,965  99%     - smex
     58,410,965  99%      - smex-read-and-run
     58,410,965  99%       - execute-extended-command
     58,410,965  99%        - command-execute
     58,410,965  99%         - call-interactively
     58,410,965  99%          - apply
     58,410,965  99%           - call-interactively@ido-cr+-record-current-command
     58,410,965  99%            - #<primitive-function call-interactively>
     58,410,965  99%             - funcall-interactively
     58,410,965  99%              - pel-profile-all
     58,410,965  99%               - pel-profile-indent
     58,410,965  99%                - pel-profile-indentation-test-of
     56,841,433  97%                 - call-interactively
     56,841,433  97%                  - apply
     56,841,433  97%                   - call-interactively@ido-cr+-record-current-command
     56,841,433  97%                    - #<primitive-function call-interactively>
     56,841,433  97%                     - funcall-interactively
     56,841,417  97%                      - seed7-complete-statement-or-indent
     56,841,417  97%                       - seed7-indent-region
     56,841,417  97%                        - seed7--indent-one-line
     56,841,417  97%                         - seed7-calc-indent
     26,831,922  45%                          - seed7-line-inside-parens-pair-column
     26,831,922  45%                           - seed7-line-inside-parens-pair
     25,865,266  44%                            - seed7-re-search-backward
     25,473,970  43%                             - run-with-timer
     25,473,970  43%                              - run-at-time
     14,271,824  24%                               - timer-activate
     14,271,824  24%                                - timer--activate
     14,271,824  24%                                   timer--time-less-p
      6,866,402  11%                                 timer-relative-time
      4,335,744   7%                               - timer-set-time
      4,335,744   7%                                  timer--time-setter
        391,296   0%                               re-search-backward
        964,608   1%                            - forward-sexp
        964,608   1%                               seed7--forward-sexp-function
          2,048   0%                            - seed7-line-inside-syntax-parens-pair
          2,048   0%                             - forward-sexp
          2,048   0%                                seed7--forward-sexp-function
      8,594,448  14%                          - seed7-line-is-defun-end
      3,237,910   5%                           - seed7-end-of-defun
      2,714,615   4%                            - seed7-top-block-name
      2,714,615   4%                             - seed7--to-top
      2,554,439   4%                              - seed7-re-search-backward
      2,532,192   4%                               - run-with-timer
      2,532,192   4%                                - run-at-time
      1,557,072   2%                                 - timer-activate
      1,557,072   2%                                  - timer--activate
      1,557,072   2%                                     timer--time-less-p
        597,648   1%                                   timer-relative-time
        377,472   0%                                 - timer-set-time
        377,472   0%                                    timer--time-setter
         22,247   0%                               - seed7-inside-comment-p
         22,247   0%                                - syntax-ppss
         22,247   0%                                 - syntax-propertize
         22,247   0%                                    seed7-mode-syntax-propertize
        160,176   0%                              - run-with-timer
        160,176   0%                               - run-at-time
         89,744   0%                                - timer-activate
         89,744   0%                                 - timer--activate
         89,744   0%                                    timer--time-less-p
         43,168   0%                                  timer-relative-time
