        1033  90% - ...
        1033  90%  - pel-profile-dir
        1033  90%   - pel-profile-indent
        1033  90%    - pel-profile-indentation-test-of
        1033  90%     - call-interactively
        1033  90%      - apply
        1033  90%       - call-interactively@ido-cr+-record-current-command
        1033  90%        - #<primitive-function call-interactively>
        1033  90%         - funcall-interactively
         789  69%          - pel-profile-all
         789  69%           - pel-profile-dir
         789  69%            - pel-profile-indent
         789  69%             - pel-profile-indentation-test-of
         789  69%              - call-interactively
         789  69%               - apply
         789  69%                - call-interactively@ido-cr+-record-current-command
         789  69%                 - #<primitive-function call-interactively>
         789  69%                  - funcall-interactively
         789  69%                   - seed7-complete-statement-or-indent
         789  69%                    - seed7-indent-region
         789  69%                     - seed7--indent-one-line
         789  69%                      - seed7-calc-indent
         476  41%                       - seed7--indent-search-boundary
         475  41%                        - seed7--indent-search-boundary-uncached
         470  41%                         - syntax-ppss
         467  41%                            parse-partial-sexp
           1   0%                            syntax-ppss-toplevel-pos
           1   0%                            syntax-propertize
           1   0%                          - #<byte-code-function EAA>
           1   0%                             set-syntax-table
         194  17%                       - seed7-line-is-defun-end
         142  12%                        - seed7-end-of-defun
         128  11%                         - seed7-top-block-name
         128  11%                          - seed7--to-top
         122  10%                           - seed7-re-search-backward
          72   6%                            - run-with-timer
          72   6%                             - run-at-time
          56   4%                              - timer-activate
          56   4%                               - timer--activate
          56   4%                                  timer--time-less-p
          15   1%                              - timer-set-time
          15   1%                                 timer--time-setter
           1   0%                                timer-relative-time
          48   4%                            - seed7-inside-comment-p
          48   4%                             - syntax-ppss
          48   4%                                parse-partial-sexp
           2   0%                              re-search-backward
           5   0%                           - run-with-timer
           5   0%                            - run-at-time
           4   0%                             - timer-activate
           4   0%                              - timer--activate
           4   0%                                 timer--time-less-p
           1   0%                             - timer-set-time
           1   0%                                timer--time-setter
           1   0%                             seed7-to-indent
          10   0%                         - seed7-re-search-forward
           4   0%                          - seed7-inside-comment-p
           4   0%                           - syntax-ppss
           4   0%                              parse-partial-sexp
           3   0%                          - seed7-inside-string-p
