     10,004,360  99% - ...
     10,004,360  99%  - #<primitive-function call-interactively>
     10,004,360  99%   - funcall-interactively
     10,004,360  99%    - smex
     10,004,360  99%     - smex-read-and-run
     10,004,360  99%      - execute-extended-command
     10,004,360  99%       - command-execute
     10,004,360  99%        - call-interactively
     10,004,360  99%         - apply
     10,004,360  99%          - call-interactively@ido-cr+-record-current-command
     10,004,360  99%           - #<primitive-function call-interactively>
     10,004,360  99%            - funcall-interactively
     10,004,360  99%             - pel-profile-all
     10,004,360  99%              - pel-profile-dir
     10,004,360  99%               - pel-profile-indent
     10,004,360  99%                - pel-profile-indentation-test-of
      8,440,460  84%                 - call-interactively
      8,440,460  84%                  - apply
      8,440,460  84%                   - call-interactively@ido-cr+-record-current-command
      8,440,460  84%                    - #<primitive-function call-interactively>
      8,440,460  84%                     - funcall-interactively
      8,440,444  84%                      - seed7-complete-statement-or-indent
      8,440,444  84%                       - seed7-indent-region
      8,440,444  84%                        - seed7--indent-one-line
      8,440,444  84%                         - seed7-calc-indent
      1,888,584  18%                          - seed7-line-inside-parens-pair-column
      1,888,584  18%                           - seed7-line-inside-parens-pair
      1,761,608  17%                            - seed7-re-search-backward
      1,642,696  16%                             - run-with-timer
      1,642,696  16%                              - run-at-time
        800,984   7%                               - timer-activate
        800,984   7%                                - timer--activate
        800,984   7%                                   timer--time-less-p
        515,888   5%                                 timer-relative-time
        325,824   3%                               - timer-set-time
        325,824   3%                                  timer--time-setter
        118,912   1%                               re-search-backward
        126,976   1%                            - forward-sexp
        126,976   1%                               seed7--forward-sexp-function
      1,823,453  18%                          - seed7-line-inside-a-block-cached
      1,823,453  18%                           - seed7-line-inside-a-block
      1,344,039  13%                            - seed7--safe-enclosing-block-bounds
      1,344,039  13%                             - seed7--block-end-pos-for
      1,294,887  12%                              - seed7-to-block-forward
        947,336   9%                               - seed7-end-of-defun
        734,872   7%                                - seed7-re-search-backward
        711,640   7%                                 - seed7-inside-string-p
