      136189  96% - ...
      136189  96%  - call-interactively
      136189  96%   - apply
      136189  96%    - call-interactively@ido-cr+-record-current-command
      136189  96%     - #<primitive-function call-interactively>
      136189  96%      - funcall-interactively
      136188  96%       - pel-profile-all
      136188  96%        - pel-profile-dir
      136188  96%         - pel-profile-indent
      136188  96%          - pel-profile-indentation-test-of
      136188  96%           - call-interactively
      136188  96%            - apply
      136188  96%             - call-interactively@ido-cr+-record-current-command
      136188  96%              - #<primitive-function call-interactively>
      136188  96%               - funcall-interactively
      136188  96%                - seed7-complete-statement-or-indent
      136188  96%                 - seed7-indent-region
      136188  96%                  - seed7--indent-one-line
      136182  96%                   - seed7-calc-indent
      118011  83%                    - seed7--indent-search-boundary
      118003  83%                     - seed7--indent-search-boundary-uncached
      117049  83%                      - syntax-ppss
      116686  82%                         parse-partial-sexp
          54   0%                       - #<byte-code-function E1F>
           8   0%                          set-syntax-table
          46   0%                         make-closure
          28   0%                         syntax-ppss-toplevel-pos
          27   0%                         syntax-ppss--update-stats
          22   0%                         syntax-table
          16   0%                         syntax-propertize
          15   0%                         set-syntax-table
          13   0%                         syntax-ppss--data
         165   0%                        seed7-to-indent
           2   0%                       seed7-to-indent
        6090   4%                    - seed7-line-is-defun-end
        4508   3%                     - seed7-end-of-defun
        3681   2%                      - seed7-top-block-name
        3676   2%                       - seed7--to-top
        3653   2%                        - seed7-re-search-backward
        1886   1%                         - seed7-inside-comment-p
        1884   1%                          - syntax-ppss
        1871   1%                             parse-partial-sexp
           8   0%                           - syntax-propertize
           7   0%                              seed7-mode-syntax-propertize
           1   0%                             #<byte-code-function D8F>
           1   0%                             syntax-ppss-toplevel-pos
        1643   1%                         - run-with-timer
        1643   1%                          - run-at-time
        1290   0%                           - timer-activate
        1290   0%                            - timer--activate
        1290   0%                             - timer--time-less-p
           1   0%                                timer--time
         310   0%                           - timer-set-time
         310   0%                              timer--time-setter
          40   0%                             timer-relative-time
           2   0%                             timer-create
         112   0%                           re-search-backward
           8   0%                         - seed7-inside-string-p
           7   0%                          - syntax-ppss
           3   0%                             parse-partial-sexp
           1   0%                             syntax-propertize
           1   0%                             #<byte-code-function 6C8>
           1   0%                          - #<byte-code-function 91D>
           1   0%                             set-match-data
           2   0%                         - #<byte-code-function E88>
           2   0%                          - cancel-timer
           1   0%                             timerp
          17   0%                        - run-with-timer
          17   0%                         - run-at-time
          11   0%                          - timer-activate
          11   0%                           - timer--activate
          11   0%                              timer--time-less-p
           6   0%                          - timer-set-time
           6   0%                             timer--time-setter
           3   0%                          seed7-to-indent
           5   0%                       - seed7--block-name
           5   0%                        - seed7-re-search-forward
           5   0%                         - seed7-inside-string-p
           4   0%                          - syntax-ppss
           4   0%                             parse-partial-sexp
           1   0%                          - #<byte-code-function DFF>
           1   0%                             set-match-data
         791   0%                      - seed7-re-search-forward
         442   0%                       - seed7-inside-comment-p
         441   0%                        - syntax-ppss
         358   0%                           parse-partial-sexp
          78   0%                         - syntax-propertize
          70   0%                            seed7-mode-syntax-propertize
           3   0%                          - #<byte-code-function 591>
           3   0%                             syntax-propertize-wholelines
           1   0%                            #<byte-code-function 682>
           1   0%                          - syntax-ppss-flush-cache
           1   0%                             syntax-propertize--in-process-p
           2   0%                           make-closure
         189   0%                       - seed7-inside-string-p
         184   0%                        - syntax-ppss
         183   0%                           parse-partial-sexp
           1   0%                          #<byte-code-function 030>
          10   0%                       - internal--syntax-propertize
          10   0%                        - syntax-propertize
          10   0%                           seed7-mode-syntax-propertize
          25   0%                      - seed7-re-search-backward
          15   0%                       - run-with-timer
          15   0%                        - run-at-time
          13   0%                         - timer-activate
          13   0%                          - timer--activate
          13   0%                             timer--time-less-p
           2   0%                         - timer-set-time
           2   0%                            timer--time-setter
           8   0%                       - seed7-inside-comment-p
           8   0%                        - syntax-ppss
           8   0%                           parse-partial-sexp
           1   0%                       - seed7-inside-string-p
           1   0%                        - syntax-ppss
           1   0%                           parse-partial-sexp
           1   0%                         re-search-backward
           1   0%                      - user-error
           1   0%                         format-message
        1521   1%                     - seed7-beg-of-defun
        1321   0%                      - seed7-re-search-backward
         705   0%                       - seed7-inside-comment-p
