         209  86% - ...
         209  86%  - pel-profile-all
         209  86%   - pel-profile-dir
         209  86%    - pel-profile-indent
         209  86%     - pel-profile-indentation-test-of
         209  86%      - call-interactively
         209  86%       - apply
         209  86%        - call-interactively@ido-cr+-record-current-command
         209  86%         - #<primitive-function call-interactively>
         209  86%          - funcall-interactively
         209  86%           - seed7-complete-statement-or-indent
         209  86%            - seed7-indent-region
         209  86%             - seed7--indent-one-line
         209  86%              - seed7-calc-indent
          61  25%               - seed7--indent-search-boundary
          61  25%                - seed7--indent-search-boundary-uncached
          61  25%                 - syntax-ppss
          60  24%                    parse-partial-sexp
           1   0%                    make-closure
          47  19%               - seed7-line-inside-a-block-cached
          47  19%                - seed7-line-inside-a-block
          27  11%                 - seed7--safe-enclosing-block-bounds
          27  11%                  - seed7--block-end-pos-for
          27  11%                   - seed7-to-block-forward
          25  10%                    - seed7-end-of-defun
          23   9%                     - seed7-top-block-name
          22   9%                      - seed7--to-top
          22   9%                       - seed7-re-search-backward
          11   4%                        - seed7-inside-comment-p
          11   4%                         - syntax-ppss
          11   4%                            parse-partial-sexp
           9   3%                        - run-with-timer
           9   3%                         - run-at-time
           5   2%                          - timer-activate
           5   2%                           - timer--activate
           5   2%                              timer--time-less-p
           3   1%                          - timer-set-time
           3   1%                             timer--time-setter
           1   0%                            timer-relative-time
           1   0%                          re-search-backward
           1   0%                      - seed7--block-name
           1   0%                         seed7-re-search-forward
           2   0%                     - seed7-re-search-backward
           1   0%                      - seed7-inside-comment-p
           1   0%                       - syntax-ppss
           1   0%                          parse-partial-sexp
           1   0%                      - run-with-timer
           1   0%                       - run-at-time
           1   0%                          timer-relative-time
           1   0%                      seed7-re-search-forward
           1   0%                    - seed7--current-line-nth-word
           1   0%                     - thing-at-point
           1   0%                      - bounds-of-thing-at-point
           1   0%                       - #<byte-code-function AE2>
           1   0%                        - forward-thing
           1   0%                           forward-word
          17   7%                 - seed7-calc-indent
           7   2%                  - seed7-line-inside-parens-pair-column
           7   2%                   - seed7-line-inside-parens-pair
           7   2%                    - seed7-re-search-backward
           7   2%                     - seed7-inside-comment-p
           7   2%                      - syntax-ppss
           7   2%                         parse-partial-sexp
           4   1%                  - seed7-line-inside-a-block-cached
