       51217  95% - ...
       51217  95%  - call-interactively@ido-cr+-record-current-command
       51217  95%   - #<primitive-function call-interactively>
       51217  95%    - funcall-interactively
       51216  95%     - pel-profile-all
       51216  95%      - pel-profile-dir
       51216  95%       - pel-profile-indent
       51216  95%        - pel-profile-indentation-test-of
       51216  95%         - call-interactively
       51216  95%          - apply
       51216  95%           - call-interactively@ido-cr+-record-current-command
       51216  95%            - #<primitive-function call-interactively>
       51216  95%             - funcall-interactively
       49857  93%              - pel-profile-all
       49857  93%               - pel-profile-dir
       49857  93%                - pel-profile-indent
       49857  93%                 - pel-profile-indentation-test-of
       49857  93%                  - call-interactively
       49857  93%                   - apply
       49857  93%                    - call-interactively@ido-cr+-record-current-command
       49857  93%                     - #<primitive-function call-interactively>
       49857  93%                      - funcall-interactively
       49857  93%                       - seed7-complete-statement-or-indent
       49857  93%                        - seed7-indent-region
       49856  93%                         - seed7--indent-one-line
       49852  93%                          - seed7-calc-indent
       40992  76%                           - seed7--indent-search-boundary
       40989  76%                            - seed7--indent-search-boundary-uncached
       40656  76%                             - syntax-ppss
       40528  75%                                parse-partial-sexp
          24   0%                                make-closure
          19   0%                              - #<byte-code-function 3AD>
           4   0%                                 set-syntax-table
          10   0%                                syntax-ppss--update-stats
           6   0%                                syntax-ppss-toplevel-pos
           5   0%                                syntax-ppss--data
           5   0%                                syntax-table
           4   0%                                set-syntax-table
           4   0%                                syntax-propertize
          50   0%                               seed7-to-indent
        3804   7%                           - seed7-line-inside-parens-pair-column
        3803   7%                            - seed7-line-inside-parens-pair
        3722   6%                             - seed7-re-search-backward
        3185   5%                              - seed7-inside-comment-p
        3181   5%                               - syntax-ppss
        3170   5%                                  parse-partial-sexp
           5   0%                                - #<byte-code-function A37>
           1   0%                                   set-syntax-table
           1   0%                                  syntax-ppss--update-stats
         483   0%                              - run-with-timer
         481   0%                               - run-at-time
         294   0%                                - timer-activate
         294   0%                                 - timer--activate
         292   0%                                  - timer--time-less-p
           4   0%                                     timer--time
         119   0%                                - timer-set-time
         119   0%                                 - timer--time-setter
