     13,963,960  99% - ...
     13,963,960  99%  - #<primitive-function call-interactively>
     13,963,960  99%   - funcall-interactively
     13,963,960  99%    - smex
     13,963,960  99%     - smex-read-and-run
     13,963,960  99%      - execute-extended-command
     13,963,960  99%       - command-execute
     13,963,960  99%        - call-interactively
     13,963,960  99%         - apply
     13,963,960  99%          - call-interactively@ido-cr+-record-current-command
     13,963,960  99%           - #<primitive-function call-interactively>
     13,963,960  99%            - funcall-interactively
     13,963,960  99%             - pel-profile-all
     13,963,960  99%              - pel-profile-dir
     13,963,960  99%               - pel-profile-indent
     13,963,960  99%                - pel-profile-indentation-test-of
     12,400,060  88%                 - call-interactively
     12,400,060  88%                  - apply
     12,400,060  88%                   - call-interactively@ido-cr+-record-current-command
     12,400,060  88%                    - #<primitive-function call-interactively>
     12,400,060  88%                     - funcall-interactively
     12,400,044  88%                      - seed7-complete-statement-or-indent
     12,400,044  88%                       - seed7-indent-region
     12,400,044  88%                        - seed7--indent-one-line
     12,400,044  88%                         - seed7-calc-indent
      2,336,717  16%                          - seed7-line-inside-a-block-cached
      2,336,717  16%                           - seed7-line-inside-a-block
      1,163,278   8%                            - seed7--safe-enclosing-block-bounds
      1,163,278   8%                             - seed7--block-end-pos-for
      1,095,702   7%                              - seed7-to-block-forward
        410,419   2%                               - seed7-re-search-forward
         13,457   0%                                - seed7-inside-comment-p
         13,457   0%                                 - syntax-ppss
         13,457   0%                                  - syntax-propertize
         13,457   0%                                     seed7-mode-syntax-propertize
        354,651   2%                               - seed7-end-of-defun
        282,165   2%                                - seed7-top-block-name
        268,870   1%                                 - seed7--to-top
        237,286   1%                                  - seed7-re-search-backward
        198,352   1%                                   - run-with-timer
        198,352   1%                                    - run-at-time
        121,968   0%                                     - timer-activate
        121,968   0%                                      - timer--activate
        121,968   0%                                         timer--time-less-p
         46,816   0%                                       timer-relative-time
         29,568   0%                                     - timer-set-time
         29,568   0%                                        timer--time-setter
         31,574   0%                                   - seed7-inside-comment-p
         31,574   0%                                    - syntax-ppss
         31,574   0%                                     - syntax-propertize
         31,574   0%                                        seed7-mode-syntax-propertize
          7,360   0%                                     re-search-backward
         31,584   0%                                  - run-with-timer
         31,584   0%                                   - run-at-time
         17,696   0%                                    - timer-activate
         17,696   0%                                     - timer--activate
         17,696   0%                                        timer--time-less-p
          8,512   0%                                      timer-relative-time
          5,376   0%                                    - timer-set-time
          5,376   0%                                       timer--time-setter
         13,295   0%                                 - seed7--block-name
         13,295   0%                                    seed7-re-search-forward
         31,584   0%                                - seed7-re-search-backward
