         121  77% - ...
         121  77%  - pel-profile-all
         121  77%   - pel-profile-dir
         121  77%    - pel-profile-indent
         121  77%     - pel-profile-indentation-test-of
         121  77%      - call-interactively
         121  77%       - apply
         121  77%        - call-interactively@ido-cr+-record-current-command
         121  77%         - #<primitive-function call-interactively>
         121  77%          - funcall-interactively
         121  77%           - seed7-complete-statement-or-indent
         121  77%            - seed7-indent-region
         121  77%             - seed7--indent-one-line
         121  77%              - seed7-calc-indent
          56  35%               - seed7-comment-column
          49  31%                - seed7-calc-indent
          10   6%                 - seed7--indent-search-boundary
          10   6%                  - seed7--indent-search-boundary-uncached
           9   5%                   - syntax-ppss
           9   5%                      parse-partial-sexp
           9   5%                 - seed7-line-inside-parens-pair-column
           9   5%                  - seed7-line-inside-parens-pair
           9   5%                   - seed7-re-search-backward
           8   5%                    - seed7-inside-comment-p
           8   5%                     - syntax-ppss
           7   4%                        parse-partial-sexp
           1   0%                    - run-with-timer
           1   0%                     - run-at-time
           1   0%                        timer-relative-time
           8   5%                 - seed7-line-is-defun-end
           4   2%                  - seed7-end-of-defun
           3   1%                   - seed7-re-search-forward
           1   0%                    - seed7-inside-string-p
           1   0%                     - syntax-ppss
           1   0%                        parse-partial-sexp
           1   0%                   - seed7-re-search-backward
           1   0%                    - run-with-timer
           1   0%                     - run-at-time
           1   0%                        timer-relative-time
           3   1%                  - seed7-move-to-line
           3   1%                   - seed7-to-previous-non-empty-line
           2   1%                    - seed7-inside-comment-p
           2   1%                     - syntax-ppss
           2   1%                        parse-partial-sexp
           1   0%                  - seed7-beg-of-defun
           1   0%                   - seed7-re-search-backward-closest
           1   0%                    - seed7-re-search-backward
           1   0%                     - seed7-inside-comment-p
           1   0%                      - syntax-ppss
           1   0%                         parse-partial-sexp
           4   2%                 - seed7-line-at-endof-array-definition-block
           4   2%                  - seed7-move-to-line
           4   2%                   - seed7-to-previous-non-empty-line
           4   2%                    - seed7-inside-comment-p
           4   2%                     - syntax-ppss
           4   2%                        parse-partial-sexp
           4   2%                 - seed7-line-at-endof-parenthesized-statement
           3   1%                  - seed7-move-to-line
           3   1%                   - seed7-to-previous-non-empty-line
           3   1%                    - seed7-inside-comment-p
           3   1%                     - syntax-ppss
           3   1%                        parse-partial-sexp
           1   0%                  - seed7-line-code-ends-with
           1   0%                   - seed7-re-search-backward
           1   0%                    - seed7-inside-string-p
           1   0%                     - syntax-ppss
           1   0%                        parse-partial-sexp
           2   1%                 - seed7-line-after-short-func-end
           2   1%                  - seed7-move-to-line
           2   1%                   - seed7-to-previous-non-empty-line
