     59,495,615  99% - ...
     59,495,615  99%  - #<primitive-function call-interactively>
     59,495,615  99%   - funcall-interactively
     59,495,615  99%    - smex
     59,495,615  99%     - smex-read-and-run
     59,495,615  99%      - execute-extended-command
     59,495,615  99%       - command-execute
     59,495,615  99%        - call-interactively
     59,495,615  99%         - apply
     59,495,615  99%          - call-interactively@ido-cr+-record-current-command
     59,495,615  99%           - #<primitive-function call-interactively>
     59,495,615  99%            - funcall-interactively
     59,495,615  99%             - pel-profile-all
     59,495,615  99%              - pel-profile-dir
     59,495,615  99%               - pel-profile-indent
     59,495,615  99%                - pel-profile-indentation-test-of
     57,926,083  97%                 - call-interactively
     57,926,083  97%                  - apply
     57,926,083  97%                   - call-interactively@ido-cr+-record-current-command
     57,926,083  97%                    - #<primitive-function call-interactively>
     57,926,083  97%                     - funcall-interactively
     57,926,067  97%                      - seed7-complete-statement-or-indent
     57,926,067  97%                       - seed7-indent-region
     57,926,067  97%                        - seed7--indent-one-line
     57,926,067  97%                         - seed7-calc-indent
     18,853,932  31%                          - seed7-line-inside-a-block-cached
     18,853,932  31%                           - seed7-line-inside-a-block
     14,752,481  24%                            - seed7--safe-enclosing-block-bounds
     14,752,481  24%                             - seed7--block-end-pos-for
     14,454,697  24%                              - seed7-to-block-forward
     11,965,161  20%                               - seed7-end-of-defun
     11,358,840  19%                                - seed7-top-block-name
     11,246,762  18%                                 - seed7--to-top
     11,016,650  18%                                  - seed7-re-search-backward
     10,707,144  17%                                   - run-with-timer
     10,707,144  17%                                    - run-at-time
      6,583,896  11%                                     - timer-activate
      6,583,896  11%                                      - timer--activate
      6,583,896  11%                                         timer--time-less-p
      2,527,152   4%                                       timer-relative-time
      1,596,096   2%                                     - timer-set-time
      1,596,096   2%                                        timer--time-setter
        247,434   0%                                   - seed7-inside-comment-p
        247,434   0%                                    - syntax-ppss
        247,434   0%                                     - syntax-propertize
        247,434   0%                                        seed7-mode-syntax-propertize
         62,072   0%                                     re-search-backward
        230,112   0%                                  - run-with-timer
        230,112   0%                                   - run-at-time
        128,928   0%                                    - timer-activate
        128,928   0%                                     - timer--activate
        128,928   0%                                        timer--time-less-p
         62,016   0%                                      timer-relative-time
         39,168   0%                                    - timer-set-time
         39,168   0%                                       timer--time-setter
        112,078   0%                                 - seed7--block-name
