    114,717,517  99% - ...
    114,717,517  99%  - #<primitive-function call-interactively>
    114,717,517  99%   - funcall-interactively
    114,717,517  99%    - smex
    114,717,517  99%     - smex-read-and-run
    114,717,517  99%      - execute-extended-command
    114,717,517  99%       - command-execute
    114,717,517  99%        - call-interactively
    114,717,517  99%         - apply
    114,717,517  99%          - call-interactively@ido-cr+-record-current-command
    114,717,517  99%           - #<primitive-function call-interactively>
    114,717,517  99%            - funcall-interactively
    114,717,517  99%             - pel-profile-all
    114,717,517  99%              - pel-profile-dir
    114,717,517  99%               - pel-profile-indent
    114,717,517  99%                - pel-profile-indentation-test-of
    113,147,985  98%                 - call-interactively
    113,147,985  98%                  - apply
    113,147,985  98%                   - call-interactively@ido-cr+-record-current-command
    113,147,985  98%                    - #<primitive-function call-interactively>
    113,147,985  98%                     - funcall-interactively
    113,147,969  98%                      - seed7-complete-statement-or-indent
    113,147,969  98%                       - seed7-indent-region
    113,147,969  98%                        - seed7--indent-one-line
    113,147,969  98%                         - seed7-calc-indent
     31,636,187  27%                          - seed7-line-is-defun-end
     19,156,610  16%                           - seed7-end-of-defun
     17,654,589  15%                            - seed7-top-block-name
     17,630,037  15%                             - seed7--to-top
     17,264,565  15%                              - seed7-re-search-backward
     17,230,864  14%                               - run-with-timer
     17,230,864  14%                                - run-at-time
     10,595,376   9%                                 - timer-activate
     10,595,376   9%                                  - timer--activate
     10,595,376   9%                                     timer--time-less-p
      4,066,912   3%                                   timer-relative-time
      2,568,576   2%                                 - timer-set-time
      2,568,576   2%                                    timer--time-setter
         33,701   0%                               - seed7-inside-comment-p
         33,701   0%                                - syntax-ppss
         33,701   0%                                 - syntax-propertize
         33,701   0%                                    seed7-mode-syntax-propertize
        365,472   0%                              - run-with-timer
        365,472   0%                               - run-at-time
        204,768   0%                                - timer-activate
        204,768   0%                                 - timer--activate
        204,768   0%                                    timer--time-less-p
         98,496   0%                                  timer-relative-time
         62,208   0%                                - timer-set-time
         62,208   0%                                   timer--time-setter
         24,552   0%                             - seed7--block-name
          8,184   0%                                match-string
        492,255   0%                            - seed7-re-search-forward
        250,273   0%                             - seed7-inside-comment-p
        250,273   0%                              - syntax-ppss
        250,273   0%                               - syntax-propertize
        250,273   0%                                  seed7-mode-syntax-propertize
         16,070   0%                             - internal--syntax-propertize
         16,070   0%                              - syntax-propertize
         16,070   0%                                 seed7-mode-syntax-propertize
        365,472   0%                            - seed7-re-search-backward
        365,472   0%                             - run-with-timer
        365,472   0%                              - run-at-time
        204,768   0%                               - timer-activate
        204,768   0%                                - timer--activate
        204,768   0%                                   timer--time-less-p
         98,496   0%                                 timer-relative-time
         62,208   0%                               - timer-set-time
         62,208   0%                                  timer--time-setter
        294,624   0%                              match-string-no-properties
         81,840   0%                              match-string
      4,311,820   3%                           - seed7-beg-of-defun
      1,932,025   1%                            - seed7-re-search-backward
      1,617,552   1%                             - run-with-timer
      1,617,552   1%                              - run-at-time
        906,288   0%                               - timer-activate
        906,288   0%                                - timer--activate
        906,288   0%                                   timer--time-less-p
        435,936   0%                                 timer-relative-time
        275,328   0%                               - timer-set-time
        275,328   0%                                  timer--time-setter
        312,924   0%                               re-search-backward
          1,549   0%                             - seed7-inside-string-p
          1,549   0%                                syntax-ppss
        726,559   0%                            - seed7-re-search-backward-closest
        726,559   0%                             - seed7-re-search-backward
        388,159   0%                                re-search-backward
        338,400   0%                              - run-with-timer
        338,400   0%                               - run-at-time
        189,600   0%                                - timer-activate
        189,600   0%                                 - timer--activate
        189,600   0%                                    timer--time-less-p
         91,200   0%                                  timer-relative-time
         57,600   0%                                - timer-set-time
         57,600   0%                                   timer--time-setter
        646,297   0%                            - seed7-top-block-name
        398,637   0%                             - seed7--to-top
        279,069   0%                              - seed7-re-search-backward
        142,541   0%                                 re-search-backward
        136,528   0%                               - run-with-timer
        136,528   0%                                - run-at-time
         83,952   0%                                 - timer-activate
         83,952   0%                                  - timer--activate
         83,952   0%                                     timer--time-less-p
         32,224   0%                                   timer-relative-time
         20,352   0%                                 - timer-set-time
         20,352   0%                                    timer--time-setter
        119,568   0%                              - run-with-timer
        119,568   0%                               - run-at-time
         66,992   0%                                - timer-activate
         66,992   0%                                 - timer--activate
         66,992   0%                                    timer--time-less-p
         32,224   0%                                  timer-relative-time
         20,352   0%                                - timer-set-time
         20,352   0%                                   timer--time-setter
        247,660   0%                             - seed7--block-name
        239,476   0%                                seed7-re-search-forward
         73,656   0%                              match-string
         65,472   0%                              match-string-no-properties
      3,783,120   3%                             looking-back
      2,797,459   2%                           - seed7-line-starts-with-any
      2,797,459   2%                              seed7-line-starts-with
      1,187,816   1%                           - seed7-move-to-line
      1,187,816   1%                              seed7-to-previous-non-empty-line
        234,320   0%                           - seed7--current-line-nth-word
        234,320   0%                            - thing-at-point
        193,400   0%                             - bounds-of-thing-at-point
         73,656   0%                              - #<byte-code-function 47C>
         73,656   0%                               - forward-thing
         73,656   0%                                  format
         65,472   0%                              - #<byte-code-function 2BF>
         65,472   0%                               - forward-thing
         65,472   0%                                  format
         54,272   0%                                re-search-forward
        165,042   0%                           - seed7--safe-current-line-defun-start-indent
        165,042   0%                            - seed7-to-block-backward
        156,858   0%                             - seed7-re-search-backward
         97,008   0%                              - run-with-timer
         97,008   0%                               - run-at-time
         54,352   0%                                - timer-activate
         54,352   0%                                 - timer--activate
         54,352   0%                                    timer--time-less-p
         26,144   0%                                  timer-relative-time
         16,512   0%                                - timer-set-time
         16,512   0%                                   timer--time-setter
         59,850   0%                                re-search-backward
          8,184   0%                             - seed7--start-regexp-for
          8,184   0%                                seed7--type-regexp
     26,567,482  23%                          - seed7-line-inside-parens-pair-column
     26,567,482  23%                           - seed7-line-inside-parens-pair
     25,772,754  22%                            - seed7-re-search-backward
     24,570,602  21%                             - run-with-timer
     24,570,602  21%                              - run-at-time
     13,767,306  11%                               - timer-activate
     13,767,306  11%                                - timer--activate
     13,767,306  11%                                   timer--time-less-p
      6,621,344   5%                                 timer-relative-time
      4,181,952   3%                               - timer-set-time
      4,181,952   3%                                  timer--time-setter
      1,202,152   1%                               re-search-backward
        784,488   0%                            - forward-sexp
        784,488   0%                               seed7--forward-sexp-function
         10,240   0%                            - seed7-line-inside-syntax-parens-pair
         10,240   0%                             - forward-sexp
         10,240   0%                                seed7--forward-sexp-function
     21,079,727  18%                          - seed7-line-inside-a-block-cached
     21,079,727  18%                           - seed7-line-inside-a-block
     14,470,426  12%                            - seed7--safe-enclosing-block-bounds
     14,470,426  12%                             - seed7--block-end-pos-for
     13,907,506  12%                              - seed7-to-block-forward
      9,557,433   8%                               - seed7-end-of-defun
      9,059,855   7%                                - seed7-top-block-name
      9,003,567   7%                                 - seed7--to-top
      8,782,479   7%                                  - seed7-re-search-backward
      8,737,776   7%                                   - run-with-timer
      8,737,776   7%                                    - run-at-time
      5,372,928   4%                                     - timer-activate
      5,372,928   4%                                      - timer--activate
      5,372,928   4%                                         timer--time-less-p
      2,062,320   1%                                       timer-relative-time
      1,302,528   1%                                     - timer-set-time
      1,302,528   1%                                        timer--time-setter
         31,391   0%                                   - seed7-inside-comment-p
         31,391   0%                                    - syntax-ppss
         31,391   0%                                     - syntax-propertize
         31,391   0%                                        seed7-mode-syntax-propertize
         13,312   0%                                     re-search-backward
        221,088   0%                                  - run-with-timer
        221,088   0%                                   - run-at-time
        123,872   0%                                    - timer-activate
        123,872   0%                                     - timer--activate
        123,872   0%                                        timer--time-less-p
         59,584   0%                                      timer-relative-time
         37,632   0%                                    - timer-set-time
         37,632   0%                                       timer--time-setter
         56,288   0%                                 - seed7--block-name
         39,920   0%                                    seed7-re-search-forward
         16,368   0%                                    match-string
        221,088   0%                                - seed7-re-search-backward
        221,088   0%                                 - run-with-timer
        221,088   0%                                  - run-at-time
        123,872   0%                                   - timer-activate
        123,872   0%                                    - timer--activate
        123,872   0%                                       timer--time-less-p
         59,584   0%                                     timer-relative-time
         37,632   0%                                   - timer-set-time
         37,632   0%                                      timer--time-setter
        173,106   0%                                - seed7-re-search-forward
         29,243   0%                                 - seed7-inside-comment-p
         29,243   0%                                  - syntax-ppss
         29,243   0%                                   - syntax-propertize
         29,243   0%                                      seed7-mode-syntax-propertize
          3,947   0%                                 - internal--syntax-propertize
          3,947   0%                                  - syntax-propertize
          3,947   0%                                     seed7-mode-syntax-propertize
         16,368   0%                                  match-string
      2,451,233   2%                               - seed7-re-search-forward
        503,766   0%                                - seed7-inside-comment-p
        503,766   0%                                 - syntax-ppss
        503,766   0%                                  - syntax-propertize
        503,766   0%                                     seed7-mode-syntax-propertize
      1,207,248   1%                                 seed7-inside-line-trailing-whitespace-before-line-end-comment-p
        601,568   0%                               - seed7--current-line-nth-word
        601,568   0%                                - thing-at-point
        470,624   0%                                 - bounds-of-thing-at-point
        237,336   0%                                  - #<byte-code-function 029>
        237,336   0%                                   - forward-thing
        237,336   0%                                      format
        188,232   0%                                  - #<byte-code-function 3D2>
        188,232   0%                                   - forward-thing
        188,232   0%                                      format
         45,056   0%                                    re-search-forward
         90,024   0%                               - seed7--end-regexp-for
         16,368   0%                                  seed7--type-regexp
        370,024   0%                              - seed7--line-ends-a-statement-p
        308,456   0%                                 looking-at
         61,568   0%                               - forward-sexp
         61,568   0%                                  seed7--forward-sexp-function
         12,288   0%                              - seed7-re-search-forward-closest
         12,288   0%                                 seed7-re-search-forward
      4,020,480   3%                            - seed7-re-search-backward
      2,522,281   2%                             - run-with-timer
      2,522,281   2%                              - run-at-time
      1,413,225   1%                               - timer-activate
      1,413,225   1%                                - timer--activate
      1,413,225   1%                                   timer--time-less-p
        679,744   0%                                 timer-relative-time
        429,312   0%                               - timer-set-time
        429,312   0%                                  timer--time-setter
      1,498,199   1%                               re-search-backward
      1,366,232   1%                            - replace-regexp-in-string
          8,184   0%                               concat
        935,765   0%                            - seed7-calc-indent
        379,269   0%                             - seed7-line-inside-parens-pair-column
        379,269   0%                              - seed7-line-inside-parens-pair
        379,269   0%                               - seed7-re-search-backward
        370,661   0%                                - seed7-inside-comment-p
        370,661   0%                                 - syntax-ppss
        370,661   0%                                    #<byte-code-function 84B>
          4,512   0%                                - run-with-timer
          4,512   0%                                 - run-at-time
          2,528   0%                                  - timer-activate
          2,528   0%                                   - timer--activate
          2,528   0%                                      timer--time-less-p
          1,216   0%                                    timer-relative-time
            768   0%                                  - timer-set-time
            768   0%                                     timer--time-setter
          4,096   0%                                  re-search-backward
        122,296   0%                             - seed7-line-at-endof-array-definition-block
         62,320   0%                              - seed7-line-code-ends-with
         62,320   0%                               - seed7-re-search-backward
         42,864   0%                                - run-with-timer
         42,864   0%                                 - run-at-time
         24,016   0%                                  - timer-activate
         24,016   0%                                   - timer--activate
         24,016   0%                                      timer--time-less-p
         11,552   0%                                    timer-relative-time
          7,296   0%                                  - timer-set-time
          7,296   0%                                     timer--time-setter
         19,456   0%                                  re-search-backward
         40,608   0%                              - backward-sexp
         40,608   0%                               - forward-sexp
         40,608   0%                                - seed7--forward-sexp-function
         20,304   0%                                 - seed7--at-array-definition-end-line-p
         20,304   0%                                  - seed7-line-code-ends-with
         20,304   0%                                   - seed7-re-search-backward
         20,304   0%                                    - run-with-timer
         20,304   0%                                     - run-at-time
         11,376   0%                                      - timer-activate
         11,376   0%                                       - timer--activate
         11,376   0%                                          timer--time-less-p
          5,472   0%                                        timer-relative-time
          3,456   0%                                      - timer-set-time
          3,456   0%                                         timer--time-setter
         20,304   0%                                 - seed7--at-set-definition-end-line-p
         20,304   0%                                  - seed7-line-code-ends-with
         20,304   0%                                   - seed7-re-search-backward
         20,304   0%                                    - run-with-timer
         20,304   0%                                     - run-at-time
         11,376   0%                                      - timer-activate
         11,376   0%                                       - timer--activate
         11,376   0%                                          timer--time-less-p
          5,472   0%                                        timer-relative-time
          3,456   0%                                      - timer-set-time
          3,456   0%                                         timer--time-setter
         10,152   0%                              - seed7-re-search-backward
         10,152   0%                               - run-with-timer
         10,152   0%                                - run-at-time
          5,688   0%                                 - timer-activate
          5,688   0%                                  - timer--activate
          5,688   0%                                     timer--time-less-p
          2,736   0%                                   timer-relative-time
          1,728   0%                                 - timer-set-time
          1,728   0%                                    timer--time-setter
          9,216   0%                                looking-at
         94,400   0%                             - seed7-line-inside-a-block-cached
         94,400   0%                              - seed7-line-inside-a-block
         47,064   0%                               - seed7-re-search-backward
         43,992   0%                                - run-with-timer
         43,992   0%                                 - run-at-time
         24,648   0%                                  - timer-activate
         24,648   0%                                   - timer--activate
         24,648   0%                                      timer--time-less-p
         11,856   0%                                    timer-relative-time
          7,488   0%                                  - timer-set-time
          7,488   0%                                     timer--time-setter
          3,072   0%                                  re-search-backward
         19,712   0%                               - seed7--safe-enclosing-block-bounds
         19,712   0%                                - seed7--block-end-pos-for
          4,096   0%                                 - seed7-to-block-forward
          2,048   0%                                    seed7-inside-line-trailing-whitespace-before-line-end-comment-p
