      2,748,229  99% - ...
      2,748,229  99%  - #<primitive-function call-interactively>
      2,748,229  99%   - funcall-interactively
      2,748,229  99%    - smex
      2,748,229  99%     - smex-read-and-run
      2,748,229  99%      - execute-extended-command
      2,748,229  99%       - command-execute
      2,748,229  99%        - call-interactively
      2,748,229  99%         - apply
      2,748,229  99%          - call-interactively@ido-cr+-record-current-command
      2,748,229  99%           - #<primitive-function call-interactively>
      2,748,229  99%            - funcall-interactively
      2,748,229  99%             - pel-profile-all
      2,748,229  99%              - pel-profile-dir
      2,748,229  99%               - pel-profile-indent
      2,748,229  99%                - pel-profile-indentation-test-of
      1,561,084  56%                   profiler-stop
      1,187,145  43%                 - call-interactively
      1,187,145  43%                  - apply
      1,187,145  43%                   - call-interactively@ido-cr+-record-current-command
      1,187,145  43%                    - #<primitive-function call-interactively>
      1,187,145  43%                     - funcall-interactively
      1,187,129  43%                      - seed7-complete-statement-or-indent
      1,187,129  43%                       - seed7-indent-region
      1,187,129  43%                        - seed7--indent-one-line
      1,187,129  43%                         - seed7-calc-indent
        282,256  10%                          - seed7-line-inside-a-block-cached
        282,256  10%                           - seed7-line-inside-a-block
        174,784   6%                            - seed7--safe-enclosing-block-bounds
        174,784   6%                             - seed7--block-end-pos-for
        167,616   6%                              - seed7-to-block-forward
        105,176   3%                               - seed7-end-of-defun
         63,096   2%                                - seed7-top-block-name
         55,440   2%                                 - seed7--to-top
         41,904   1%                                  - seed7-re-search-backward
         38,640   1%                                   - run-with-timer
         38,640   1%                                    - run-at-time
         23,760   0%                                     - timer-activate
         23,760   0%                                      - timer--activate
         23,760   0%                                         timer--time-less-p
          9,120   0%                                       timer-relative-time
          5,760   0%                                     - timer-set-time
          5,760   0%                                        timer--time-setter
          3,264   0%                                     re-search-backward
         13,536   0%                                  - run-with-timer
         13,536   0%                                   - run-at-time
          7,584   0%                                    - timer-activate
          7,584   0%                                     - timer--activate
          7,584   0%                                        timer--time-less-p
          3,648   0%                                      timer-relative-time
          2,304   0%                                    - timer-set-time
          2,304   0%                                       timer--time-setter
          7,656   0%                                 - seed7--block-name
          7,656   0%                                    seed7-re-search-forward
         14,328   0%                                  seed7-re-search-forward
         13,536   0%                                - seed7-re-search-backward
         13,536   0%                                 - run-with-timer
         13,536   0%                                  - run-at-time
          7,584   0%                                   - timer-activate
          7,584   0%                                    - timer--activate
          7,584   0%                                       timer--time-less-p
          3,648   0%                                     timer-relative-time
          2,304   0%                                   - timer-set-time
          2,304   0%                                      timer--time-setter
          8,184   0%                                  match-string
         34,800   1%                                 seed7-re-search-forward
         17,408   0%                                 seed7-inside-line-trailing-whitespace-before-line-end-comment-p
         10,232   0%                               - seed7--current-line-nth-word
         10,232   0%                                - thing-at-point
          2,048   0%                                 - bounds-of-thing-at-point
          2,048   0%                                    re-search-forward
          3,072   0%                              - seed7--line-ends-a-statement-p
          3,072   0%                                 looking-at
         56,528   2%                            - seed7-re-search-backward
         30,456   1%                             - run-with-timer
         30,456   1%                              - run-at-time
