     70,433,335  99% - ...
     70,433,335  99%  - #<primitive-function call-interactively>
     70,433,335  99%   - funcall-interactively
     70,433,335  99%    - smex
     70,433,335  99%     - smex-read-and-run
     70,433,335  99%      - execute-extended-command
     70,433,335  99%       - command-execute
     70,433,335  99%        - call-interactively
     70,433,335  99%         - apply
     70,433,335  99%          - call-interactively@ido-cr+-record-current-command
     70,433,335  99%           - #<primitive-function call-interactively>
     70,433,335  99%            - funcall-interactively
     70,433,335  99%             - pel-profile-all
     70,433,335  99%              - pel-profile-dir
     70,433,335  99%               - pel-profile-indent
     70,433,335  99%                - pel-profile-indentation-test-of
     68,863,803  97%                 - call-interactively
     68,863,803  97%                  - apply
     68,863,803  97%                   - call-interactively@ido-cr+-record-current-command
     68,863,803  97%                    - #<primitive-function call-interactively>
     68,863,803  97%                     - funcall-interactively
     68,863,787  97%                      - seed7-complete-statement-or-indent
     68,863,787  97%                       - seed7-indent-region
     68,863,787  97%                        - seed7--indent-one-line
     68,863,787  97%                         - seed7-calc-indent
     16,873,450  23%                          - seed7-line-inside-a-block-cached
     16,873,450  23%                           - seed7-line-inside-a-block
     11,058,941  15%                            - seed7--safe-enclosing-block-bounds
     11,058,941  15%                             - seed7--block-end-pos-for
     10,902,334  15%                              - seed7-to-block-forward
      6,374,323   9%                               - seed7-end-of-defun
      5,974,568   8%                                - seed7-top-block-name
      5,866,120   8%                                 - seed7--to-top
      5,695,752   8%                                  - seed7-re-search-backward
      5,409,184   7%                                   - run-with-timer
      5,409,184   7%                                    - run-at-time
      2,637,536   3%                                     - timer-activate
      2,637,536   3%                                      - timer--activate
      2,637,536   3%                                         timer--time-less-p
      1,698,752   2%                                       timer-relative-time
      1,072,896   1%                                     - timer-set-time
      1,072,896   1%                                        timer--time-setter
        240,488   0%                                   - seed7-inside-comment-p
        240,488   0%                                    - syntax-ppss
        240,488   0%                                     - syntax-propertize
        240,488   0%                                        seed7-mode-syntax-propertize
         46,080   0%                                     re-search-backward
        170,368   0%                                  - run-with-timer
        170,368   0%                                   - run-at-time
         83,072   0%                                    - timer-activate
         83,072   0%                                     - timer--activate
         83,072   0%                                        timer--time-less-p
         53,504   0%                                      timer-relative-time
         33,792   0%                                    - timer-set-time
         33,792   0%                                       timer--time-setter
        108,448   0%                                 - seed7--block-name
         89,088   0%                                    seed7-re-search-forward
         11,176   0%                                    match-string
        170,368   0%                                - seed7-re-search-backward
        170,368   0%                                 - run-with-timer
        170,368   0%                                  - run-at-time
         83,072   0%                                   - timer-activate
         83,072   0%                                    - timer--activate
         83,072   0%                                       timer--time-less-p
