     60,862,968  99% - ...
     60,862,968  99%  - #<primitive-function call-interactively>
     60,862,968  99%   - funcall-interactively
     60,862,968  99%    - smex
     60,862,968  99%     - smex-read-and-run
     60,862,968  99%      - execute-extended-command
     60,862,968  99%       - command-execute
     60,862,968  99%        - call-interactively
     60,862,968  99%         - apply
     60,862,968  99%          - call-interactively@ido-cr+-record-current-command
     60,862,968  99%           - #<primitive-function call-interactively>
     60,862,968  99%            - funcall-interactively
     60,862,968  99%             - pel-profile-all
     60,862,968  99%              - pel-profile-dir
     60,862,968  99%               - pel-profile-indent
     60,862,968  99%                - pel-profile-indentation-test-of
     59,293,436  97%                 - call-interactively
     59,293,436  97%                  - apply
     59,293,436  97%                   - call-interactively@ido-cr+-record-current-command
     59,293,436  97%                    - #<primitive-function call-interactively>
     59,293,436  97%                     - funcall-interactively
     59,293,420  97%                      - seed7-complete-statement-or-indent
     59,293,420  97%                       - seed7-indent-region
     59,293,420  97%                        - seed7--indent-one-line
     59,293,420  97%                         - seed7-calc-indent
     22,199,281  36%                          - seed7-line-is-defun-end
     12,659,138  20%                           - seed7-end-of-defun
     10,858,707  17%                            - seed7-top-block-name
     10,839,347  17%                             - seed7--to-top
     10,452,443  17%                              - seed7-re-search-backward
     10,410,904  17%                               - run-with-timer
     10,410,904  17%                                - run-at-time
      6,401,736  10%                                 - timer-activate
      6,401,736  10%                                  - timer--activate
      6,401,736  10%                                     timer--time-less-p
      2,457,232   4%                                   timer-relative-time
      1,551,936   2%                                 - timer-set-time
      1,551,936   2%                                    timer--time-setter
         41,539   0%                               - seed7-inside-comment-p
         41,539   0%                                - syntax-ppss
         41,539   0%                                 - syntax-propertize
         41,539   0%                                    seed7-mode-syntax-propertize
        386,904   0%                              - run-with-timer
        386,904   0%                               - run-at-time
        216,776   0%                                - timer-activate
        216,776   0%                                 - timer--activate
        216,776   0%                                    timer--time-less-p
        104,272   0%                                  timer-relative-time
         65,856   0%                                - timer-set-time
         65,856   0%                                   timer--time-setter
         19,360   0%                             - seed7--block-name
         11,176   0%                                match-string
        468,039   0%                            - seed7-re-search-forward
        213,599   0%                             - seed7-inside-comment-p
        213,599   0%                              - syntax-ppss
        213,599   0%                               - syntax-propertize
        213,599   0%                                  seed7-mode-syntax-propertize
        386,904   0%                            - seed7-re-search-backward
        386,904   0%                             - run-with-timer
        386,904   0%                              - run-at-time
        216,776   0%                               - timer-activate
        216,776   0%                                - timer--activate
        216,776   0%                                   timer--time-less-p
        104,272   0%                                 timer-relative-time
         65,856   0%                               - timer-set-time
         65,856   0%                                  timer--time-setter
        338,432   0%                              match-string
        310,992   0%                              match-string-no-properties
      3,971,468   6%                           - seed7-beg-of-defun
      1,706,024   2%                            - seed7-re-search-backward
      1,430,304   2%                             - run-with-timer
      1,430,304   2%                              - run-at-time
        801,376   1%                               - timer-activate
        801,376   1%                                - timer--activate
        801,376   1%                                   timer--time-less-p
        385,472   0%                                 timer-relative-time
        243,456   0%                               - timer-set-time
        243,456   0%                                  timer--time-setter
        275,720   0%                               re-search-backward
        687,418   1%                            - seed7-re-search-backward-closest
        686,354   1%                             - seed7-re-search-backward
        388,562   0%                                re-search-backward
        297,792   0%                              - run-with-timer
        297,792   0%                               - run-at-time
        166,848   0%                                - timer-activate
        166,848   0%                                 - timer--activate
        166,848   0%                                    timer--time-less-p
         80,256   0%                                  timer-relative-time
         50,688   0%                                - timer-set-time
         50,688   0%                                   timer--time-setter
          1,064   0%                             - seq-filter
          1,064   0%                                make-symbol
        621,889   1%                            - seed7-top-block-name
        390,784   0%                             - seed7--to-top
        264,448   0%                              - seed7-re-search-backward
        144,256   0%                               - run-with-timer
        144,256   0%                                - run-at-time
         88,704   0%                                 - timer-activate
         88,704   0%                                  - timer--activate
         88,704   0%                                     timer--time-less-p
         34,048   0%                                   timer-relative-time
         21,504   0%                                 - timer-set-time
         21,504   0%                                    timer--time-setter
        120,192   0%                                 re-search-backward
        126,336   0%                              - run-with-timer
        126,336   0%                               - run-at-time
         70,784   0%                                - timer-activate
         70,784   0%                                 - timer--activate
         70,784   0%                                    timer--time-less-p
         34,048   0%                                  timer-relative-time
         21,504   0%                                - timer-set-time
         21,504   0%                                   timer--time-setter
        231,105   0%                             - seed7--block-name
        228,057   0%                                seed7-re-search-forward
          3,048   0%                                match-string
         73,376   0%                              match-string
         65,472   0%                              match-string-no-properties
          8,184   0%                              seed7--no-defun-found-msg-for
      2,489,439   4%                           - seed7-line-starts-with-any
      2,489,439   4%                              seed7-line-starts-with
      2,043,344   3%                             looking-back
        651,264   1%                           - seed7-move-to-line
        651,264   1%                              seed7-to-previous-non-empty-line
        246,264   0%                           - seed7--current-line-nth-word
        246,264   0%                            - thing-at-point
        164,760   0%                             - bounds-of-thing-at-point
         65,472   0%                              - #<byte-code-function 454>
         65,472   0%                               - forward-thing
         65,472   0%                                  format
         58,368   0%                                re-search-forward
         40,920   0%                              - #<byte-code-function BC2>
         40,920   0%                               - forward-thing
         40,920   0%                                  format
        137,340   0%                           - seed7--safe-current-line-defun-start-indent
        137,340   0%                            - seed7-to-block-backward
        132,260   0%                             - seed7-re-search-backward
         86,856   0%                              - run-with-timer
         86,856   0%                               - run-at-time
         48,664   0%                                - timer-activate
         48,664   0%                                 - timer--activate
         48,664   0%                                    timer--time-less-p
         23,408   0%                                  timer-relative-time
         14,784   0%                                - timer-set-time
         14,784   0%                                   timer--time-setter
         45,404   0%                                re-search-backward
          5,080   0%                             - seed7--current-line-nth-word
          5,080   0%                                thing-at-point
          1,024   0%                           - seed7-line-is-procfunc-beg-of-decl
          1,024   0%                              seed7-line-starts-with
     14,634,987  24%                          - seed7-line-inside-a-block-cached
     14,634,987  24%                           - seed7-line-inside-a-block
      9,579,437  15%                            - seed7--safe-enclosing-block-bounds
      9,579,437  15%                             - seed7--block-end-pos-for
      9,202,699  15%                              - seed7-to-block-forward
      7,058,071  11%                               - seed7-end-of-defun
