     12,213,217  99% - ...
     12,213,217  99%  - #<primitive-function call-interactively>
     12,213,217  99%   - funcall-interactively
     12,213,217  99%    - smex
     12,213,217  99%     - smex-read-and-run
     12,213,217  99%      - execute-extended-command
     12,213,217  99%       - command-execute
     12,213,217  99%        - call-interactively
     12,213,217  99%         - apply
     12,213,217  99%          - call-interactively@ido-cr+-record-current-command
     12,213,217  99%           - #<primitive-function call-interactively>
     12,213,217  99%            - funcall-interactively
     12,213,217  99%             - pel-profile-all
     12,213,217  99%              - pel-profile-dir
     12,213,217  99%               - pel-profile-indent
     12,213,217  99%                - pel-profile-indentation-test-of
     10,649,317  87%                 - call-interactively
     10,649,317  87%                  - apply
     10,649,317  87%                   - call-interactively@ido-cr+-record-current-command
     10,649,317  87%                    - #<primitive-function call-interactively>
     10,649,317  87%                     - funcall-interactively
     10,649,301  87%                      - seed7-complete-statement-or-indent
     10,649,301  87%                       - seed7-indent-region
     10,649,301  87%                        - seed7--indent-one-line
     10,649,301  87%                         - seed7-calc-indent
      7,607,557  62%                          - seed7-line-is-defun-end
      4,725,906  38%                           - seed7-end-of-defun
      4,328,896  35%                            - seed7-top-block-name
      4,328,896  35%                             - seed7--to-top
      4,177,888  34%                              - seed7-re-search-backward
      4,177,888  34%                               - run-with-timer
      4,177,888  34%                                - run-at-time
      2,037,152  16%                                 - timer-activate
      2,037,152  16%                                  - timer--activate
      2,037,152  16%                                     timer--time-less-p
      1,312,064  10%                                   timer-relative-time
        828,672   6%                                 - timer-set-time
        828,672   6%                                    timer--time-setter
        151,008   1%                              - run-with-timer
        151,008   1%                               - run-at-time
         73,632   0%                                - timer-activate
         73,632   0%                                 - timer--activate
         73,632   0%                                    timer--time-less-p
         47,424   0%                                  timer-relative-time
         29,952   0%                                - timer-set-time
         29,952   0%                                   timer--time-setter
        166,170   1%                            - seed7-re-search-forward
         43,178   0%                             - seed7-inside-comment-p
         43,178   0%                              - syntax-ppss
         43,178   0%                               - syntax-propertize
         43,178   0%                                  seed7-mode-syntax-propertize
        151,008   1%                            - seed7-re-search-backward
        151,008   1%                             - run-with-timer
        151,008   1%                              - run-at-time
         73,632   0%                               - timer-activate
         73,632   0%                                - timer--activate
         73,632   0%                                   timer--time-less-p
         47,424   0%                                 timer-relative-time
         29,952   0%                               - timer-set-time
         29,952   0%                                  timer--time-setter
         16,368   0%                              match-string
      1,955,216  15%                           - seed7-beg-of-defun
      1,218,115   9%                            - seed7-re-search-backward
      1,070,608   8%                             - run-with-timer
      1,070,608   8%                              - run-at-time
