    239,760,985  99% - ...
    239,760,985  99%  - #<primitive-function call-interactively>
    239,760,985  99%   - funcall-interactively
    239,760,985  99%    - smex
    239,760,985  99%     - smex-read-and-run
    239,760,985  99%      - execute-extended-command
    239,760,985  99%       - command-execute
    239,760,985  99%        - call-interactively
    239,760,985  99%         - apply
    239,760,985  99%          - call-interactively@ido-cr+-record-current-command
    239,760,985  99%           - #<primitive-function call-interactively>
    239,760,985  99%            - funcall-interactively
    239,760,985  99%             - pel-profile-all
    239,760,985  99%              - pel-profile-dir
    239,760,985  99%               - pel-profile-indent
    239,760,985  99%                - pel-profile-indentation-test-of
    238,191,453  99%                 - call-interactively
    238,191,453  99%                  - apply
    238,191,453  99%                   - call-interactively@ido-cr+-record-current-command
    238,191,453  99%                    - #<primitive-function call-interactively>
    238,191,453  99%                     - funcall-interactively
    238,191,437  99%                      - seed7-complete-statement-or-indent
    238,191,437  99%                       - seed7-indent-region
    238,191,437  99%                        - seed7--indent-one-line
    237,901,703  99%                         - seed7-calc-indent
     95,665,804  39%                          - seed7-line-is-defun-end
     66,382,488  27%                           - seed7-end-of-defun
     61,941,750  25%                            - seed7-top-block-name
     61,909,182  25%                             - seed7--to-top
     61,274,118  25%                              - seed7-re-search-backward
     61,261,112  25%                               - run-with-timer
     61,261,112  25%                                - run-at-time
     37,669,896  15%                                 - timer-activate
     37,669,896  15%                                  - timer--activate
     37,669,896  15%                                     timer--time-less-p
     14,459,120   6%                                   timer-relative-time
      9,132,096   3%                                 - timer-set-time
      9,132,096   3%                                    timer--time-setter
         13,006   0%                               - seed7-inside-comment-p
         13,006   0%                                - syntax-ppss
         13,006   0%                                 - syntax-propertize
         13,006   0%                                    seed7-mode-syntax-propertize
        635,064   0%                              - run-with-timer
        635,064   0%                               - run-at-time
        355,816   0%                                - timer-activate
        355,816   0%                                 - timer--activate
        355,816   0%                                    timer--time-less-p
        171,152   0%                                  timer-relative-time
        108,096   0%                                - timer-set-time
        108,096   0%                                   timer--time-setter
         32,568   0%                             - seed7--block-name
         32,568   0%                                match-string
      1,504,810   0%                            - seed7-re-search-forward
      1,071,194   0%                             - seed7-inside-comment-p
      1,071,194   0%                              - syntax-ppss
      1,071,194   0%                               - syntax-propertize
      1,071,194   0%                                  seed7-mode-syntax-propertize
        990,264   0%                              match-string-no-properties
        798,672   0%                              match-string
        635,064   0%                            - seed7-re-search-backward
        635,064   0%                             - run-with-timer
        635,064   0%                              - run-at-time
        355,816   0%                               - timer-activate
        355,816   0%                                - timer--activate
        355,816   0%                                   timer--time-less-p
        171,152   0%                                 timer-relative-time
        108,096   0%                               - timer-set-time
        108,096   0%                                  timer--time-setter
     15,730,694   6%                           - seed7-beg-of-defun
     11,002,202   4%                            - seed7-re-search-backward
     10,443,024   4%                             - run-with-timer
     10,443,024   4%                              - run-at-time
      5,851,056   2%                               - timer-activate
      5,851,056   2%                                - timer--activate
      5,851,056   2%                                   timer--time-less-p
      2,814,432   1%                                 timer-relative-time
      1,777,536   0%                               - timer-set-time
      1,777,536   0%                                  timer--time-setter
        556,392   0%                               re-search-backward
            728   0%                             - seed7-inside-string-p
            728   0%                              - syntax-ppss
            728   0%                                 #<byte-code-function AFA>
            100   0%                             - seed7-inside-comment-p
            100   0%                              - syntax-ppss
            100   0%                                 syntax-table
      1,211,207   0%                            - seed7-re-search-backward-closest
      1,211,207   0%                             - seed7-re-search-backward
        694,583   0%                                re-search-backward
        516,624   0%                              - run-with-timer
        516,624   0%                               - run-at-time
        289,456   0%                                - timer-activate
        289,456   0%                                 - timer--activate
        289,456   0%                                    timer--time-less-p
        139,232   0%                                  timer-relative-time
         87,936   0%                                - timer-set-time
         87,936   0%                                   timer--time-setter
      1,200,753   0%                            - seed7-top-block-name
        697,685   0%                             - seed7--to-top
        486,749   0%                              - seed7-re-search-backward
        245,893   0%                                 re-search-backward
        240,856   0%                               - run-with-timer
        240,856   0%                                - run-at-time
        148,104   0%                                 - timer-activate
        148,104   0%                                  - timer--activate
        148,104   0%                                     timer--time-less-p
         56,848   0%                                   timer-relative-time
         35,904   0%                                 - timer-set-time
         35,904   0%                                    timer--time-setter
        210,936   0%                              - run-with-timer
        210,936   0%                               - run-at-time
        118,184   0%                                - timer-activate
        118,184   0%                                 - timer--activate
        118,184   0%                                    timer--time-less-p
         56,848   0%                                  timer-relative-time
         35,904   0%                                - timer-set-time
         35,904   0%                                   timer--time-setter
        503,068   0%                             - seed7--block-name
        493,868   0%                                seed7-re-search-forward
          9,200   0%                                match-string
        433,752   0%                              match-string-no-properties
        351,976   0%                              match-string
          8,184   0%                            - user-error
          8,184   0%                               format-message
      5,510,314   2%                           - seed7-line-starts-with-any
      5,510,314   2%                              seed7-line-starts-with
      5,507,951   2%                             looking-back
      1,756,144   0%                           - seed7-move-to-line
      1,756,144   0%                              seed7-to-previous-non-empty-line
        410,048   0%                           - seed7--current-line-nth-word
        410,048   0%                            - thing-at-point
        294,736   0%                             - bounds-of-thing-at-point
        139,128   0%                              - #<byte-code-function 35E>
        139,128   0%                               - forward-thing
        139,128   0%                                  format
        114,688   0%                                re-search-forward
         40,920   0%                              - #<byte-code-function FCE>
         40,920   0%                               - forward-thing
         40,920   0%                                  format
        368,165   0%                           - seed7--safe-current-line-defun-start-indent
        368,165   0%                            - seed7-to-block-backward
        305,797   0%                             - seed7-re-search-backward
        161,288   0%                              - run-with-timer
        161,288   0%                               - run-at-time
         90,376   0%                                - timer-activate
         90,376   0%                                 - timer--activate
         90,376   0%                                    timer--time-less-p
         43,456   0%                                  timer-relative-time
         27,456   0%                                - timer-set-time
         27,456   0%                                   timer--time-setter
        144,509   0%                                re-search-backward
         62,368   0%                             - seed7--current-line-nth-word
         62,368   0%                              - thing-at-point
         49,104   0%                               - bounds-of-thing-at-point
         32,736   0%                                - #<byte-code-function 3F1>
         32,736   0%                                 - forward-thing
         32,736   0%                                    format
         16,368   0%                                - #<byte-code-function 876>
         16,368   0%                                 - forward-thing
         16,368   0%                                    format
     55,787,545  23%                          - seed7-line-inside-a-block-cached
