      6,599,098  99% - ...
      6,599,098  99%  - #<primitive-function call-interactively>
      6,599,098  99%   - funcall-interactively
      6,599,098  99%    - smex
      6,599,098  99%     - smex-read-and-run
      6,599,098  99%      - execute-extended-command
      6,599,098  99%       - command-execute
      6,599,098  99%        - call-interactively
      6,599,098  99%         - apply
      6,599,098  99%          - call-interactively@ido-cr+-record-current-command
      6,599,098  99%           - #<primitive-function call-interactively>
      6,599,098  99%            - funcall-interactively
      6,599,098  99%             - pel-profile-all
      6,599,098  99%              - pel-profile-dir
      6,599,098  99%               - pel-profile-indent
      6,599,098  99%                - pel-profile-indentation-test-of
      5,035,198  76%                 - call-interactively
      5,035,198  76%                  - apply
      5,035,198  76%                   - call-interactively@ido-cr+-record-current-command
      5,035,198  76%                    - #<primitive-function call-interactively>
      5,035,198  76%                     - funcall-interactively
      5,035,182  76%                      - seed7-complete-statement-or-indent
      5,035,182  76%                       - seed7-indent-region
      5,035,182  76%                        - seed7--indent-one-line
      5,035,182  76%                         - seed7-calc-indent
      1,275,821  19%                          - seed7-line-is-defun-end
        336,769   5%                           - seed7-beg-of-defun
        110,410   1%                            - seed7-re-search-backward-closest
        110,410   1%                             - seed7-re-search-backward
         71,690   1%                                re-search-backward
         38,720   0%                              - run-with-timer
         38,720   0%                               - run-at-time
         18,880   0%                                - timer-activate
         18,880   0%                                 - timer--activate
         18,880   0%                                    timer--time-less-p
         12,160   0%                                  timer-relative-time
          7,680   0%                                - timer-set-time
          7,680   0%                                   timer--time-setter
         83,983   1%                            - seed7-re-search-backward
         56,144   0%                             - run-with-timer
         56,144   0%                              - run-at-time
         27,376   0%                               - timer-activate
         27,376   0%                                - timer--activate
         27,376   0%                                   timer--time-less-p
         17,632   0%                                 timer-relative-time
         11,136   0%                               - timer-set-time
         11,136   0%                                  timer--time-setter
         27,839   0%                               re-search-backward
         48,024   0%                            - seed7-top-block-name
         29,600   0%                             - seed7--to-top
         19,920   0%                              - seed7-re-search-backward
         10,240   0%                                 re-search-backward
          9,680   0%                               - run-with-timer
          9,680   0%                                - run-at-time
          4,720   0%                                 - timer-activate
          4,720   0%                                  - timer--activate
          4,720   0%                                     timer--time-less-p
          3,040   0%                                   timer-relative-time
          1,920   0%                                 - timer-set-time
          1,920   0%                                    timer--time-setter
          9,680   0%                              - run-with-timer
          9,680   0%                               - run-at-time
          4,720   0%                                - timer-activate
          4,720   0%                                 - timer--activate
          4,720   0%                                    timer--time-less-p
          3,040   0%                                  timer-relative-time
          1,920   0%                                - timer-set-time
          1,920   0%                                   timer--time-setter
         18,424   0%                             - seed7--block-name
         18,424   0%                                seed7-re-search-forward
        326,872   4%                           - seed7-end-of-defun
        232,320   3%                            - seed7-top-block-name
        232,320   3%                             - seed7--to-top
        203,280   3%                              - seed7-re-search-backward
        203,280   3%                               - run-with-timer
        203,280   3%                                - run-at-time
         99,120   1%                                 - timer-activate
         99,120   1%                                  - timer--activate
         99,120   1%                                     timer--time-less-p
         63,840   0%                                   timer-relative-time
         40,320   0%                                 - timer-set-time
         40,320   0%                                    timer--time-setter
         29,040   0%                              - run-with-timer
         29,040   0%                               - run-at-time
         14,160   0%                                - timer-activate
         14,160   0%                                 - timer--activate
         14,160   0%                                    timer--time-less-p
          9,120   0%                                  timer-relative-time
          5,760   0%                                - timer-set-time
          5,760   0%                                   timer--time-setter
         29,040   0%                            - seed7-re-search-backward
         29,040   0%                             - run-with-timer
         29,040   0%                              - run-at-time
         14,160   0%                               - timer-activate
         14,160   0%                                - timer--activate
         14,160   0%                                   timer--time-less-p
          9,120   0%                                 timer-relative-time
          5,760   0%                               - timer-set-time
          5,760   0%                                  timer--time-setter
         20,480   0%                              seed7-re-search-forward
