      182893  96% - ...
      182893  96%  - pel-profile-indent
      182893  96%   - pel-profile-indentation-test-of
      182893  96%    - call-interactively
      182893  96%     - apply
      182893  96%      - call-interactively@ido-cr+-record-current-command
      182893  96%       - #<primitive-function call-interactively>
      182893  96%        - funcall-interactively
      182195  95%         - pel-profile-all
      182195  95%          - pel-profile-dir
      182195  95%           - pel-profile-indent
      182195  95%            - pel-profile-indentation-test-of
      182195  95%             - call-interactively
      182195  95%              - apply
      182195  95%               - call-interactively@ido-cr+-record-current-command
      182195  95%                - #<primitive-function call-interactively>
      182195  95%                 - funcall-interactively
      182195  95%                  - seed7-complete-statement-or-indent
      182195  95%                   - seed7-indent-region
      182195  95%                    - seed7--indent-one-line
      182186  95%                     - seed7-calc-indent
      162732  85%                      - seed7--indent-search-boundary
      162719  85%                       - seed7--indent-search-boundary-uncached
      160976  84%                        - syntax-ppss
      160454  84%                           parse-partial-sexp
          75   0%                           make-closure
          55   0%                         - #<byte-code-function 3BA>
           8   0%                            set-syntax-table
          37   0%                           syntax-ppss--update-stats
          29   0%                           syntax-ppss-toplevel-pos
          28   0%                           syntax-propertize
          26   0%                           syntax-ppss--data
          23   0%                           set-syntax-table
          23   0%                           syntax-table
         275   0%                          seed7-to-indent
        6768   3%                      - seed7-line-inside-parens-pair-column
        6768   3%                       - seed7-line-inside-parens-pair
        6495   3%                        - seed7-re-search-backward
        4264   2%                         - seed7-inside-comment-p
        4259   2%                          - syntax-ppss
        4243   2%                             parse-partial-sexp
           3   0%                             syntax-ppss--update-stats
           3   0%                           - #<byte-code-function 139>
           1   0%                              set-syntax-table
           1   0%                             set-syntax-table
           1   0%                             syntax-propertize
           1   0%                             make-closure
           1   0%                             syntax-table
        2138   1%                         - run-with-timer
        2138   1%                          - run-at-time
        1658   0%                           - timer-activate
        1653   0%                            - timer--activate
        1651   0%                             - timer--time-less-p
          12   0%                                timer--time
         357   0%                           - timer-set-time
         357   0%                              timer--time-setter
         120   0%                             timer-relative-time
           1   0%                             timer-create
           1   0%                             timer-set-function
          44   0%                         - seed7-inside-string-p
          41   0%                          - syntax-ppss
          34   0%                             parse-partial-sexp
           2   0%                             make-closure
           1   0%                           - #<byte-code-function 6F5>
           1   0%                              set-syntax-table
           1   0%                          - #<byte-code-function CA5>
           1   0%                             set-match-data
          32   0%                           re-search-backward
           5   0%                         - #<byte-code-function F9A>
           3   0%                          - cancel-timer
           1   0%                             timerp
           1   0%                           make-closure
         141   0%                        - seed7-line-inside-syntax-parens-pair
         141   0%                         - syntax-ppss
         140   0%                            parse-partial-sexp
           1   0%                            syntax-propertize
          58   0%                        - forward-sexp
          56   0%                           seed7--forward-sexp-function
           1   0%                          seed7-move-to-line
        5504   2%                      - seed7-line-inside-a-block-cached
        5503   2%                       - seed7-line-inside-a-block
        4296   2%                        - seed7--safe-enclosing-block-bounds
