     10,276,770  99% - ...
     10,276,770  99%  - #<primitive-function call-interactively>
     10,276,770  99%   - funcall-interactively
     10,276,770  99%    - smex
     10,276,770  99%     - smex-read-and-run
     10,276,770  99%      - execute-extended-command
     10,276,770  99%       - command-execute
     10,276,770  99%        - call-interactively
     10,276,770  99%         - apply
     10,276,770  99%          - call-interactively@ido-cr+-record-current-command
     10,276,770  99%           - #<primitive-function call-interactively>
     10,276,770  99%            - funcall-interactively
     10,276,770  99%             - pel-profile-all
     10,276,770  99%              - pel-profile-dir
     10,276,770  99%               - pel-profile-indent
     10,276,770  99%                - pel-profile-indentation-test-of
      8,712,870  84%                 - call-interactively
      8,712,870  84%                  - apply
      8,712,870  84%                   - call-interactively@ido-cr+-record-current-command
      8,712,870  84%                    - #<primitive-function call-interactively>
      8,712,870  84%                     - funcall-interactively
      8,712,854  84%                      - seed7-complete-statement-or-indent
      8,712,854  84%                       - seed7-indent-region
      8,712,854  84%                        - seed7--indent-one-line
      8,712,854  84%                         - seed7-calc-indent
      1,838,163  17%                          - seed7-line-inside-a-block-cached
      1,838,163  17%                           - seed7-line-inside-a-block
      1,183,497  11%                            - seed7--safe-enclosing-block-bounds
      1,183,497  11%                             - seed7--block-end-pos-for
      1,066,585  10%                              - seed7-to-block-forward
        671,213   6%                               - seed7-end-of-defun
        561,686   5%                                - seed7-top-block-name
        546,210   5%                                 - seed7--to-top
        503,618   4%                                  - seed7-re-search-backward
        457,864   4%                                   - run-with-timer
        457,864   4%                                    - run-at-time
        223,256   2%                                     - timer-activate
        223,256   2%                                      - timer--activate
        223,256   2%                                         timer--time-less-p
        143,792   1%                                       timer-relative-time
         90,816   0%                                     - timer-set-time
         90,816   0%                                        timer--time-setter
         26,306   0%                                   - seed7-inside-comment-p
         26,306   0%                                    - syntax-ppss
         26,306   0%                                     - syntax-propertize
         26,306   0%                                        seed7-mode-syntax-propertize
         19,448   0%                                     re-search-backward
         42,592   0%                                  - run-with-timer
         42,592   0%                                   - run-at-time
         20,768   0%                                    - timer-activate
         20,768   0%                                     - timer--activate
         20,768   0%                                        timer--time-less-p
         13,376   0%                                      timer-relative-time
          8,448   0%                                    - timer-set-time
          8,448   0%                                       timer--time-setter
         15,476   0%                                 - seed7--block-name
         15,476   0%                                    seed7-re-search-forward
         51,575   0%                                  seed7-re-search-forward
         42,592   0%                                - seed7-re-search-backward
         42,592   0%                                 - run-with-timer
         42,592   0%                                  - run-at-time
         20,768   0%                                   - timer-activate
         20,768   0%                                    - timer--activate
         20,768   0%                                       timer--time-less-p
         13,376   0%                                     timer-relative-time
          8,448   0%                                   - timer-set-time
          8,448   0%                                      timer--time-setter
        202,764   1%                                 seed7-re-search-forward
        149,632   1%                                 seed7-inside-line-trailing-whitespace-before-line-end-comment-p
         42,976   0%                               - seed7--current-line-nth-word
         42,976   0%                                - thing-at-point
         18,424   0%                                 - bounds-of-thing-at-point
         10,240   0%                                    re-search-forward
