     15,946,697  99% - ...
     15,946,697  99%  - #<primitive-function call-interactively>
     15,946,697  99%   - funcall-interactively
     15,946,697  99%    - smex
     15,946,697  99%     - smex-read-and-run
     15,946,697  99%      - execute-extended-command
     15,946,697  99%       - command-execute
     15,946,697  99%        - call-interactively
     15,946,697  99%         - apply
     15,946,697  99%          - call-interactively@ido-cr+-record-current-command
     15,946,697  99%           - #<primitive-function call-interactively>
     15,946,697  99%            - funcall-interactively
     15,946,697  99%             - pel-profile-all
     15,946,697  99%              - pel-profile-dir
     15,946,697  99%               - pel-profile-indent
     15,946,697  99%                - pel-profile-indentation-test-of
     14,382,797  90%                 - call-interactively
     14,382,797  90%                  - apply
     14,382,797  90%                   - call-interactively@ido-cr+-record-current-command
     14,382,797  90%                    - #<primitive-function call-interactively>
     14,382,797  90%                     - funcall-interactively
     14,382,781  90%                      - seed7-complete-statement-or-indent
     14,382,781  90%                       - seed7-indent-region
     14,382,781  90%                        - seed7--indent-one-line
     14,382,781  90%                         - seed7-calc-indent
      3,105,156  19%                          - seed7-line-inside-a-block-cached
      3,105,156  19%                           - seed7-line-inside-a-block
      1,468,537   9%                            - seed7-re-search-backward
      1,172,569   7%                             - run-with-timer
      1,172,569   7%                              - run-at-time
        713,953   4%                               - timer-set-time
        113,472   0%                                  timer--time-setter
        278,952   1%                               - timer-activate
        278,952   1%                                - timer--activate
        278,952   1%                                   timer--time-less-p
        179,664   1%                                 timer-relative-time
        295,968   1%                               re-search-backward
      1,274,027   7%                            - seed7--safe-enclosing-block-bounds
      1,274,027   7%                             - seed7--block-end-pos-for
      1,217,267   7%                              - seed7-to-block-forward
        528,577   3%                               - seed7-re-search-forward
         54,401   0%                                - seed7-inside-comment-p
         54,401   0%                                 - syntax-ppss
         54,401   0%                                  - syntax-propertize
         54,401   0%                                     seed7-mode-syntax-propertize
        293,586   1%                               - seed7-end-of-defun
        231,874   1%                                - seed7-top-block-name
        226,624   1%                                 - seed7--to-top
