    126,369,986  99% - ...
    126,369,986  99%  - #<primitive-function call-interactively>
    126,369,986  99%   - funcall-interactively
    126,369,986  99%    - smex
    126,369,986  99%     - smex-read-and-run
    126,369,986  99%      - execute-extended-command
    126,369,986  99%       - command-execute
    126,369,986  99%        - call-interactively
    126,369,986  99%         - apply
    126,369,986  99%          - call-interactively@ido-cr+-record-current-command
    126,369,986  99%           - #<primitive-function call-interactively>
    126,369,986  99%            - funcall-interactively
    126,369,986  99%             - pel-profile-all
    126,369,986  99%              - pel-profile-dir
    126,369,986  99%               - pel-profile-indent
    126,369,986  99%                - pel-profile-indentation-test-of
    124,793,654  98%                 - call-interactively
    124,793,654  98%                  - apply
    124,793,654  98%                   - call-interactively@ido-cr+-record-current-command
    124,793,654  98%                    - #<primitive-function call-interactively>
    124,793,654  98%                     - funcall-interactively
    124,793,638  98%                      - seed7-complete-statement-or-indent
    124,793,638  98%                       - seed7-indent-region
    124,793,638  98%                        - seed7--indent-one-line
    124,619,590  98%                         - seed7-calc-indent
     60,192,424  47%                          - seed7-line-inside-parens-pair-column
     60,192,424  47%                           - seed7-line-inside-parens-pair
     57,219,424  45%                            - seed7-re-search-backward
     44,214,448  34%                             - run-with-timer
     44,214,448  34%                              - run-at-time
     17,194,448  13%                               - timer-activate
     17,194,448  13%                                - timer--activate
     17,194,448  13%                                   timer--time-less-p
     14,528,736  11%                                 timer-relative-time
      9,834,960   7%                               - timer-set-time
      9,834,960   7%                                  timer--time-setter
      2,656,304   2%                                 timer-create
      6,419,056   5%                             - seed7-inside-string-p
      2,610,720   2%                              - syntax-ppss
      2,610,720   2%                                 make-closure
      3,588,704   2%                             - seed7-inside-comment-p
      2,515,408   1%                              - syntax-ppss
      2,515,408   1%                                 make-closure
      2,196,320   1%                               make-closure
        800,896   0%                               re-search-backward
      2,840,680   2%                            - forward-sexp
      2,840,680   2%                               seed7--forward-sexp-function
        107,456   0%                            - seed7-line-inside-syntax-parens-pair
         49,728   0%                             - syntax-ppss
         49,728   0%                                make-closure
         24,576   0%                             - forward-sexp
         24,576   0%                                seed7--forward-sexp-function
     17,259,820  13%                          - seed7-line-inside-a-block-cached
     17,172,796  13%                           - seed7-line-inside-a-block
     10,369,197   8%                            - seed7--safe-enclosing-block-bounds
     10,311,181   8%                             - seed7--block-end-pos-for
     10,215,149   8%                              - seed7-to-block-forward
      3,976,816   3%                               - seed7-re-search-forward
      1,756,248   1%                                - seed7-inside-comment-p
      1,710,664   1%                                 - syntax-ppss
      1,611,208   1%                                  - syntax-propertize
      1,532,472   1%                                     seed7-mode-syntax-propertize
         99,456   0%                                    make-closure
        393,680   0%                                - seed7-inside-string-p
         87,024   0%                                 - syntax-ppss
         87,024   0%                                    make-closure
      2,281,333   1%                               - seed7-end-of-defun
      2,029,176   1%                                - seed7-top-block-name
      1,912,642   1%                                 - seed7--to-top
      1,830,018   1%                                  - seed7-re-search-backward
      1,373,704   1%                                   - run-with-timer
      1,373,704   1%                                    - run-at-time
        688,248   0%                                     - timer-activate
        688,248   0%                                      - timer--activate
        688,248   0%                                         timer--time-less-p
        384,560   0%                                       timer-relative-time
        263,600   0%                                     - timer-set-time
        263,600   0%                                        timer--time-setter
         37,296   0%                                       timer-create
        236,208   0%                                   - seed7-inside-string-p
         49,728   0%                                    - syntax-ppss
         33,152   0%                                       make-closure
         16,576   0%                                     - parse-partial-sexp
         16,576   0%                                      - internal--syntax-propertize
         12,432   0%                                         syntax-propertize
        148,658   0%                                   - seed7-inside-comment-p
        119,650   0%                                    - syntax-ppss
         69,922   0%                                     - syntax-propertize
         65,778   0%                                        seed7-mode-syntax-propertize
         49,728   0%                                       make-closure
         41,440   0%                                     make-closure
         30,008   0%                                     re-search-backward
         78,480   0%                                  - run-with-timer
         78,480   0%                                   - run-at-time
         28,704   0%                                    - timer-activate
         28,704   0%                                     - timer--activate
         28,704   0%                                        timer--time-less-p
         27,968   0%                                      timer-relative-time
         17,664   0%                                    - timer-set-time
         17,664   0%                                       timer--time-setter
          4,144   0%                                      timer-create
          4,144   0%                                    make-closure
        116,534   0%                                 - seed7--block-name
        100,166   0%                                  - seed7-re-search-forward
         37,296   0%                                   - seed7-inside-string-p
          4,144   0%                                    - syntax-ppss
          4,144   0%                                       make-closure
          4,144   0%                                   - seed7-inside-comment-p
          4,144   0%                                    - syntax-ppss
          4,144   0%                                       make-closure
          8,184   0%                                    match-string
        119,920   0%                                - seed7-re-search-backward
         86,768   0%                                 - run-with-timer
         86,768   0%                                  - run-at-time
         28,704   0%                                   - timer-activate
         28,704   0%                                    - timer--activate
         28,704   0%                                       timer--time-less-p
         27,968   0%                                     timer-relative-time
         17,664   0%                                   - timer-set-time
         17,664   0%                                      timer--time-setter
         12,432   0%                                     timer-create
         33,152   0%                                 - seed7-inside-string-p
          4,144   0%                                  - syntax-ppss
          4,144   0%                                     make-closure
        100,589   0%                                - seed7-re-search-forward
         33,902   0%                                 - seed7-inside-comment-p
         29,758   0%                                  - syntax-ppss
         29,758   0%                                   - syntax-propertize
         29,758   0%                                      seed7-mode-syntax-propertize
      1,851,000   1%                               - seed7--current-line-nth-word
      1,697,672   1%                                - thing-at-point
      1,566,728   1%                                 - bounds-of-thing-at-point
        783,216   0%                                    make-closure
        278,256   0%                                  - #<byte-code-function D71>
        278,256   0%                                   - forward-thing
        278,256   0%                                      format
        169,904   0%                                  - seq-some
        169,904   0%                                     make-closure
         90,024   0%                                  - #<byte-code-function 95C>
         90,024   0%                                   - forward-thing
         90,024   0%                                      format
         17,408   0%                                    re-search-forward
      1,771,064   1%                               - seed7-inside-line-trailing-whitespace-before-line-end-comment-p
        103,600   0%                                - seed7-inside-comment-p
         45,584   0%                                 - syntax-ppss
         45,584   0%                                    make-closure
        103,600   0%                                - seed7-inside-line-indent-before-comment-p
         12,432   0%                                 - seed7-inside-comment-p
          8,288   0%                                  - syntax-ppss
          8,288   0%                                     make-closure
        107,744   0%                               - seed7-inside-line-indent-before-comment-p
          8,288   0%                                - seed7-inside-comment-p
          4,144   0%                                 - syntax-ppss
          4,144   0%                                    make-closure
        103,600   0%                               - seed7-inside-comment-p
         66,304   0%                                - syntax-ppss
         66,304   0%                                   make-closure
         57,288   0%                                 seed7--end-regexp-for
         52,672   0%                              - seed7--line-ends-a-statement-p
         40,256   0%                                 looking-at
         12,416   0%                               - forward-sexp
         12,416   0%                                  seed7--forward-sexp-function
         14,432   0%                              - seed7-to-next-line-starts-with
         10,288   0%                               - seed7-re-search-forward
          4,144   0%                                  seed7-inside-comment-p
      3,998,399   3%                            - seed7-re-search-backward
      1,826,695   1%                               re-search-backward
      1,661,992   1%                             - run-with-timer
      1,661,992   1%                              - run-at-time
        646,888   0%                               - timer-activate
        646,888   0%                                - timer--activate
        646,888   0%                                   timer--time-less-p
