       10029  93% - ...
       10029  93%  - pel-profile-dir
       10029  93%   - pel-profile-indent
       10029  93%    - pel-profile-indentation-test-of
       10029  93%     - call-interactively
       10029  93%      - apply
       10029  93%       - call-interactively@ido-cr+-record-current-command
       10029  93%        - #<primitive-function call-interactively>
       10029  93%         - funcall-interactively
       10013  93%          - pel-profile-all
       10013  93%           - pel-profile-dir
       10013  93%            - pel-profile-indent
       10013  93%             - pel-profile-indentation-test-of
       10013  93%              - call-interactively
       10013  93%               - apply
       10013  93%                - call-interactively@ido-cr+-record-current-command
       10013  93%                 - #<primitive-function call-interactively>
       10013  93%                  - funcall-interactively
       10013  93%                   - seed7-complete-statement-or-indent
       10013  93%                    - seed7-indent-region
       10013  93%                     - seed7--indent-one-line
       10012  93%                      - seed7-calc-indent
        7155  66%                       - seed7--indent-search-boundary
        7154  66%                        - seed7--indent-search-boundary-uncached
        7099  66%                         - syntax-ppss
        7073  65%                            parse-partial-sexp
           3   0%                            #<byte-code-function C6E>
           2   0%                            syntax-ppss--update-stats
           2   0%                            syntax-propertize
           2   0%                            make-closure
           2   0%                            set-syntax-table
           1   0%                            syntax-ppss-toplevel-pos
           8   0%                           seed7-to-indent
        1228  11%                       - seed7-line-is-defun-end
        1024   9%                        - seed7-end-of-defun
         932   8%                         - seed7-top-block-name
         929   8%                          - seed7--to-top
         921   8%                           - seed7-re-search-backward
         707   6%                            - seed7-inside-comment-p
         706   6%                             - syntax-ppss
         704   6%                                parse-partial-sexp
           1   0%                                make-closure
         175   1%                            - run-with-timer
         175   1%                             - run-at-time
         110   1%                              - timer-activate
         110   1%                               - timer--activate
         110   1%                                - timer--time-less-p
           1   0%                                   timer--time
          49   0%                              - timer-set-time
          49   0%                               - timer--time-setter
           1   0%                                  timerp
          16   0%                                timer-relative-time
          33   0%                              re-search-backward
           3   0%                            - seed7-inside-string-p
           3   0%                             - syntax-ppss
           2   0%                                parse-partial-sexp
           1   0%                                syntax-table
           2   0%                           - run-with-timer
           2   0%                            - run-at-time
           2   0%                             - timer-set-time
           2   0%                                timer--time-setter
           1   0%                             seed7-to-indent
           3   0%                          - seed7--block-name
           3   0%                             seed7-re-search-forward
          81   0%                         - seed7-re-search-forward
          34   0%                          - seed7-inside-comment-p
          34   0%                           - syntax-ppss
          32   0%                              parse-partial-sexp
           1   0%                              #<byte-code-function EB7>
           1   0%                            - syntax-propertize
           1   0%                               seed7-mode-syntax-propertize
          32   0%                          - seed7-inside-string-p
          32   0%                           - syntax-ppss
          31   0%                              parse-partial-sexp
          11   0%                         - seed7-re-search-backward
           7   0%                          - seed7-inside-comment-p
           7   0%                           - syntax-ppss
           7   0%                              parse-partial-sexp
           3   0%                          - run-with-timer
