      4,888,524  99% - ...
      4,888,524  99%  - #<primitive-function call-interactively>
      4,888,524  99%   - funcall-interactively
      4,888,524  99%    - smex
      4,888,524  99%     - smex-read-and-run
      4,888,524  99%      - execute-extended-command
      4,888,524  99%       - command-execute
      4,888,524  99%        - call-interactively
      4,888,524  99%         - apply
      4,888,524  99%          - call-interactively@ido-cr+-record-current-command
      4,888,524  99%           - #<primitive-function call-interactively>
      4,888,524  99%            - funcall-interactively
      4,888,524  99%             - pel-profile-all
      4,888,524  99%              - pel-profile-dir
      4,888,524  99%               - pel-profile-indent
      4,888,524  99%                - pel-profile-indentation-test-of
      3,324,624  67%                 - call-interactively
      3,324,624  67%                  - apply
      3,324,624  67%                   - call-interactively@ido-cr+-record-current-command
      3,324,624  67%                    - #<primitive-function call-interactively>
      3,324,624  67%                     - funcall-interactively
      3,324,608  67%                      - seed7-complete-statement-or-indent
      3,324,608  67%                       - seed7-indent-region
      3,324,608  67%                        - seed7--indent-one-line
      3,324,608  67%                         - seed7-calc-indent
      1,347,614  27%                          - seed7-line-is-defun-end
        527,464  10%                           - seed7-end-of-defun
        357,192   7%                            - seed7-top-block-name
        357,192   7%                             - seed7--to-top
        307,824   6%                              - seed7-re-search-backward
        307,824   6%                               - run-with-timer
        307,824   6%                                - run-at-time
        150,096   3%                                 - timer-activate
        150,096   3%                                  - timer--activate
        150,096   3%                                     timer--time-less-p
         96,672   1%                                   timer-relative-time
         61,056   1%                                 - timer-set-time
         61,056   1%                                    timer--time-setter
         49,368   1%                              - run-with-timer
         49,368   1%                               - run-at-time
         24,072   0%                                - timer-activate
         24,072   0%                                 - timer--activate
         24,072   0%                                    timer--time-less-p
         15,504   0%                                  timer-relative-time
          9,792   0%                                - timer-set-time
          9,792   0%                                   timer--time-setter
         57,242   1%                            - seed7-re-search-forward
         14,242   0%                             - seed7-inside-comment-p
         14,242   0%                              - syntax-ppss
         14,242   0%                               - syntax-propertize
         14,242   0%                                  seed7-mode-syntax-propertize
