     70,438,909  99% - ...
     70,438,909  99%  - #<primitive-function call-interactively>
     70,438,909  99%   - funcall-interactively
     70,438,909  99%    - smex
     70,438,909  99%     - smex-read-and-run
     70,438,909  99%      - execute-extended-command
     70,438,909  99%       - command-execute
     70,438,909  99%        - call-interactively
     70,438,909  99%         - apply
     70,438,909  99%          - call-interactively@ido-cr+-record-current-command
     70,438,909  99%           - #<primitive-function call-interactively>
     70,438,909  99%            - funcall-interactively
     70,438,909  99%             - pel-profile-all
     70,438,909  99%              - pel-profile-dir
     70,438,909  99%               - pel-profile-indent
     70,438,909  99%                - pel-profile-indentation-test-of
     68,858,113  97%                 - call-interactively
     68,858,113  97%                  - apply
     68,858,113  97%                   - call-interactively@ido-cr+-record-current-command
     68,858,113  97%                    - #<primitive-function call-interactively>
     68,858,113  97%                     - funcall-interactively
     68,858,097  97%                      - seed7-complete-statement-or-indent
     68,858,097  97%                       - seed7-indent-region
     68,858,097  97%                        - seed7--indent-one-line
     68,816,657  97%                         - seed7-calc-indent
     28,618,417  40%                          - seed7-line-inside-a-block-cached
     28,610,129  40%                           - seed7-line-inside-a-block
     15,105,920  21%                            - seed7--safe-enclosing-block-bounds
     15,085,200  21%                             - seed7--block-end-pos-for
     14,329,884  20%                              - seed7-to-block-forward
     12,679,854  17%                               - seed7-end-of-defun
     11,122,256  15%                                - seed7-top-block-name
     10,911,264  15%                                 - seed7--to-top
     10,343,520  14%                                  - seed7-re-search-backward
      9,093,040  12%                                   - run-with-timer
      9,093,040  12%                                    - run-at-time
      4,461,408   6%                                     - timer-activate
      4,461,408   6%                                      - timer--activate
      4,461,408   6%                                         timer--time-less-p
      2,681,264   3%                                       timer-relative-time
      1,747,312   2%                                     - timer-set-time
      1,747,312   2%                                        timer--time-setter
        203,056   0%                                       timer-create
        712,768   1%                                   - seed7-inside-string-p
        145,040   0%                                    - syntax-ppss
        145,040   0%                                       make-closure
        357,568   0%                                   - seed7-inside-comment-p
        258,112   0%                                    - syntax-ppss
        190,624   0%                                       make-closure
         66,813   0%                                     - syntax-propertize
         66,813   0%                                        seed7-mode-syntax-propertize
        136,752   0%                                     make-closure
