     21,245,576  99% - ...
     21,245,576  99%  - #<primitive-function call-interactively>
     21,245,576  99%   - funcall-interactively
     21,245,576  99%    - smex
     21,245,576  99%     - smex-read-and-run
     21,245,576  99%      - execute-extended-command
     21,245,576  99%       - command-execute
     21,245,576  99%        - call-interactively
     21,245,576  99%         - apply
     21,245,576  99%          - call-interactively@ido-cr+-record-current-command
     21,245,576  99%           - #<primitive-function call-interactively>
     21,245,576  99%            - funcall-interactively
     21,245,576  99%             - pel-profile-all
     21,245,576  99%              - pel-profile-dir
     21,245,576  99%               - pel-profile-indent
     21,245,576  99%                - pel-profile-indentation-test-of
     19,681,676  92%                 - call-interactively
     19,681,676  92%                  - apply
     19,681,676  92%                   - call-interactively@ido-cr+-record-current-command
     19,681,676  92%                    - #<primitive-function call-interactively>
     19,681,676  92%                     - funcall-interactively
     19,681,660  92%                      - seed7-complete-statement-or-indent
     19,681,660  92%                       - seed7-indent-region
     19,681,660  92%                        - seed7--indent-one-line
     19,681,660  92%                         - seed7-calc-indent
      4,496,459  21%                          - seed7-line-is-defun-end
      1,208,157   5%                           - seed7-end-of-defun
        904,024   4%                            - seed7-top-block-name
        887,656   4%                             - seed7--to-top
        814,088   3%                              - seed7-re-search-backward
        814,088   3%                               - run-with-timer
        814,088   3%                                - run-at-time
        396,952   1%                                 - timer-activate
        396,952   1%                                  - timer--activate
        396,952   1%                                     timer--time-less-p
        255,664   1%                                   timer-relative-time
        161,472   0%                                 - timer-set-time
        161,472   0%                                    timer--time-setter
         73,568   0%                              - run-with-timer
         73,568   0%                               - run-at-time
         35,872   0%                                - timer-activate
         35,872   0%                                 - timer--activate
         35,872   0%                                    timer--time-less-p
         23,104   0%                                  timer-relative-time
         14,592   0%                                - timer-set-time
         14,592   0%                                   timer--time-setter
         16,368   0%                               seed7--block-name
        134,013   0%                            - seed7-re-search-forward
         82,685   0%                             - seed7-inside-comment-p
         82,685   0%                              - syntax-ppss
         82,685   0%                               - syntax-propertize
         82,685   0%                                  seed7-mode-syntax-propertize
         73,568   0%                            - seed7-re-search-backward
         73,568   0%                             - run-with-timer
         73,568   0%                              - run-at-time
