     19,353,832  99% - ...
     19,353,832  99%  - #<primitive-function call-interactively>
     19,353,832  99%   - funcall-interactively
     19,353,832  99%    - smex
     19,353,832  99%     - smex-read-and-run
     19,353,832  99%      - execute-extended-command
     19,353,832  99%       - command-execute
     19,353,832  99%        - call-interactively
     19,353,832  99%         - apply
     19,353,832  99%          - call-interactively@ido-cr+-record-current-command
     19,353,832  99%           - #<primitive-function call-interactively>
     19,353,832  99%            - funcall-interactively
     19,353,832  99%             - pel-profile-all
     19,353,832  99%              - pel-profile-dir
     19,353,832  99%               - pel-profile-indent
     19,353,832  99%                - pel-profile-indentation-test-of
     17,789,932  91%                 - call-interactively
     17,789,932  91%                  - apply
     17,789,932  91%                   - call-interactively@ido-cr+-record-current-command
     17,789,932  91%                    - #<primitive-function call-interactively>
     17,789,932  91%                     - funcall-interactively
     17,789,916  91%                      - seed7-complete-statement-or-indent
     17,789,916  91%                       - seed7-indent-region
     17,789,916  91%                        - seed7--indent-one-line
     17,789,916  91%                         - seed7-calc-indent
      6,108,791  31%                          - seed7-line-is-defun-end
      2,938,878  15%                           - seed7-end-of-defun
      2,508,000  12%                            - seed7-top-block-name
      2,491,632  12%                             - seed7--to-top
      2,378,376  12%                              - seed7-re-search-backward
      2,378,376  12%                               - run-with-timer
      2,378,376  12%                                - run-at-time
      1,159,704   5%                                 - timer-activate
      1,159,704   5%                                  - timer--activate
      1,159,704   5%                                     timer--time-less-p
        746,928   3%                                   timer-relative-time
        471,744   2%                                 - timer-set-time
        471,744   2%                                    timer--time-setter
        113,256   0%                              - run-with-timer
        113,256   0%                               - run-at-time
         55,224   0%                                - timer-activate
         55,224   0%                                 - timer--activate
         55,224   0%                                    timer--time-less-p
         35,568   0%                                  timer-relative-time
         22,464   0%                                - timer-set-time
         22,464   0%                                   timer--time-setter
         16,368   0%                             - seed7--block-name
         16,368   0%                                match-string
        135,062   0%                            - seed7-re-search-forward
         46,878   0%                             - seed7-inside-comment-p
         46,878   0%                              - syntax-ppss
         46,878   0%                               - syntax-propertize
         46,878   0%                                  seed7-mode-syntax-propertize
        113,240   0%                            - seed7-re-search-backward
        113,240   0%                             - run-with-timer
        113,240   0%                              - run-at-time
         55,224   0%                               - timer-activate
         55,224   0%                                - timer--activate
         55,224   0%                                   timer--time-less-p
         35,552   0%                                 timer-relative-time
         22,464   0%                               - timer-set-time
         22,464   0%                                  timer--time-setter
         65,472   0%                              match-string-no-properties
          8,184   0%                              match-string
      1,666,546   8%                           - seed7-beg-of-defun
        792,113   4%                            - seed7-re-search-backward
        675,664   3%                             - run-with-timer
        675,664   3%                              - run-at-time
        329,456   1%                               - timer-activate
        329,456   1%                                - timer--activate
        329,456   1%                                   timer--time-less-p
        212,192   1%                                 timer-relative-time
        134,016   0%                               - timer-set-time
        134,016   0%                                  timer--time-setter
        116,449   0%                               re-search-backward
        300,947   1%                            - seed7-re-search-backward-closest
        300,947   1%                             - seed7-re-search-backward
        186,723   0%                                re-search-backward
        114,224   0%                              - run-with-timer
        114,224   0%                               - run-at-time
         55,696   0%                                - timer-activate
         55,696   0%                                 - timer--activate
         55,696   0%                                    timer--time-less-p
         35,872   0%                                  timer-relative-time
