     63,971,978  99% - ...
     63,971,978  99%  - #<primitive-function call-interactively>
     63,971,978  99%   - funcall-interactively
     63,971,978  99%    - smex
     63,971,978  99%     - smex-read-and-run
     63,971,978  99%      - execute-extended-command
     63,971,978  99%       - command-execute
     63,971,978  99%        - call-interactively
     63,971,978  99%         - apply
     63,971,978  99%          - call-interactively@ido-cr+-record-current-command
     63,971,978  99%           - #<primitive-function call-interactively>
     63,971,978  99%            - funcall-interactively
     63,971,978  99%             - pel-profile-all
     63,971,978  99%              - pel-profile-dir
     63,971,978  99%               - pel-profile-indent
     63,971,978  99%                - pel-profile-indentation-test-of
     62,402,446  97%                 - call-interactively
     62,402,446  97%                  - apply
     62,402,446  97%                   - call-interactively@ido-cr+-record-current-command
     62,402,446  97%                    - #<primitive-function call-interactively>
     62,402,446  97%                     - funcall-interactively
     62,402,430  97%                      - seed7-complete-statement-or-indent
     62,402,430  97%                       - seed7-indent-region
     62,402,430  97%                        - seed7--indent-one-line
     62,402,430  97%                         - seed7-calc-indent
     19,101,516  29%                          - seed7-line-is-defun-end
      8,241,404  12%                           - seed7-end-of-defun
      6,954,536  10%                            - seed7-top-block-name
      6,946,352  10%                             - seed7--to-top
      6,719,840  10%                              - seed7-re-search-backward
      6,719,840  10%                               - run-with-timer
      6,719,840  10%                                - run-at-time
      3,276,624   5%                                 - timer-activate
      3,276,624   5%                                  - timer--activate
      3,276,624   5%                                     timer--time-less-p
      2,110,352   3%                                   timer-relative-time
      1,332,864   2%                                 - timer-set-time
      1,332,864   2%                                    timer--time-setter
        226,512   0%                              - run-with-timer
        226,512   0%                               - run-at-time
        110,448   0%                                - timer-activate
        110,448   0%                                 - timer--activate
        110,448   0%                                    timer--time-less-p
         71,136   0%                                  timer-relative-time
         44,928   0%                                - timer-set-time
         44,928   0%                                   timer--time-setter
          8,184   0%                             - seed7--block-name
          8,184   0%                                match-string
        458,304   0%                              match-string-no-properties
        334,486   0%                            - seed7-re-search-forward
        165,534   0%                             - seed7-inside-comment-p
        165,534   0%                              - syntax-ppss
        165,534   0%                               - syntax-propertize
        165,534   0%                                  seed7-mode-syntax-propertize
        226,512   0%                            - seed7-re-search-backward
        226,512   0%                             - run-with-timer
        226,512   0%                              - run-at-time
        110,448   0%                               - timer-activate
        110,448   0%                                - timer--activate
        110,448   0%                                   timer--time-less-p
         71,136   0%                                 timer-relative-time
         44,928   0%                               - timer-set-time
         44,928   0%                                  timer--time-setter
         73,656   0%                              match-string
      4,720,071   7%                           - seed7-beg-of-defun
      2,834,110   4%                            - seed7-re-search-backward
      2,627,152   4%                             - run-with-timer
      2,627,152   4%                              - run-at-time
      1,281,008   1%                               - timer-activate
      1,281,008   1%                                - timer--activate
      1,281,008   1%                                   timer--time-less-p
        825,056   1%                                 timer-relative-time
        521,088   0%                               - timer-set-time
        521,088   0%                                  timer--time-setter
        206,958   0%                               re-search-backward
        560,086   0%                            - seed7-re-search-backward-closest
        560,086   0%                             - seed7-re-search-backward
        366,486   0%                                re-search-backward
        193,600   0%                              - run-with-timer
        193,600   0%                               - run-at-time
         94,400   0%                                - timer-activate
         94,400   0%                                 - timer--activate
         94,400   0%                                    timer--time-less-p
         60,800   0%                                  timer-relative-time
         38,400   0%                                - timer-set-time
         38,400   0%                                   timer--time-setter
        419,100   0%                            - seed7-top-block-name
        238,624   0%                             - seed7--to-top
        163,120   0%                              - seed7-re-search-backward
         87,616   0%                                 re-search-backward
         75,504   0%                               - run-with-timer
         75,504   0%                                - run-at-time
