     95,750,138  99% - ...
     95,750,138  99%  - #<primitive-function call-interactively>
     95,750,138  99%   - funcall-interactively
     95,750,138  99%    - smex
     95,750,138  99%     - smex-read-and-run
     95,750,138  99%      - execute-extended-command
     95,750,138  99%       - command-execute
     95,750,138  99%        - call-interactively
     95,750,138  99%         - apply
     95,750,138  99%          - call-interactively@ido-cr+-record-current-command
     95,750,138  99%           - #<primitive-function call-interactively>
     95,750,138  99%            - funcall-interactively
     95,750,138  99%             - pel-profile-all
     95,750,138  99%              - pel-profile-dir
     95,750,138  99%               - pel-profile-indent
     95,750,138  99%                - pel-profile-indentation-test-of
     94,186,238  98%                 - call-interactively
     94,186,238  98%                  - apply
     94,186,238  98%                   - call-interactively@ido-cr+-record-current-command
     94,186,238  98%                    - #<primitive-function call-interactively>
     94,186,238  98%                     - funcall-interactively
     94,186,222  98%                      - seed7-complete-statement-or-indent
     94,186,222  98%                       - seed7-indent-region
     94,186,222  98%                        - seed7--indent-one-line
     94,186,222  98%                         - seed7-calc-indent
     42,282,584  44%                          - seed7-line-inside-parens-pair-column
     42,282,584  44%                           - seed7-line-inside-parens-pair
     39,417,456  41%                            - seed7-re-search-backward
     38,615,920  40%                             - run-with-timer
     38,615,920  40%                              - run-at-time
     14,911,104  15%                               - timer-activate
     14,911,104  15%                                - timer--activate
     14,911,104  15%                                   timer--time-less-p
     14,528,752  15%                                 timer-relative-time
      9,176,064   9%                               - timer-set-time
      9,176,064   9%                                  timer--time-setter
        801,536   0%                               re-search-backward
      2,840,552   2%                            - forward-sexp
      2,840,552   2%                               seed7--forward-sexp-function
         24,576   0%                            - seed7-line-inside-syntax-parens-pair
         24,576   0%                             - forward-sexp
         24,576   0%                                seed7--forward-sexp-function
     12,884,389  13%                          - seed7-line-inside-a-block-cached
     12,884,389  13%                           - seed7-line-inside-a-block
      7,497,929   7%                            - seed7--safe-enclosing-block-bounds
      7,497,929   7%                             - seed7--block-end-pos-for
      7,410,441   7%                              - seed7-to-block-forward
      3,340,684   3%                               - seed7-re-search-forward
      1,565,229   1%                                - seed7-inside-comment-p
      1,565,229   1%                                 - syntax-ppss
      1,565,229   1%                                  - syntax-propertize
      1,565,229   1%                                     seed7-mode-syntax-propertize
      1,737,605   1%                               - seed7-end-of-defun
      1,521,506   1%                                - seed7-top-block-name
      1,477,014   1%                                 - seed7--to-top
      1,402,678   1%                                  - seed7-re-search-backward
      1,224,520   1%                                   - run-with-timer
      1,224,520   1%                                    - run-at-time
        597,080   0%                                     - timer-activate
        597,080   0%                                      - timer--activate
        597,080   0%                                         timer--time-less-p
        384,560   0%                                       timer-relative-time
        242,880   0%                                     - timer-set-time
        242,880   0%                                        timer--time-setter
        147,638   0%                                   - seed7-inside-comment-p
        147,638   0%                                    - syntax-ppss
        147,638   0%                                     - syntax-propertize
        147,638   0%                                        seed7-mode-syntax-propertize
         30,520   0%                                     re-search-backward
         74,336   0%                                  - run-with-timer
         74,336   0%                                   - run-at-time
         28,704   0%                                    - timer-activate
         28,704   0%                                     - timer--activate
         28,704   0%                                        timer--time-less-p
         27,968   0%                                      timer-relative-time
         17,664   0%                                    - timer-set-time
         17,664   0%                                       timer--time-setter
         44,492   0%                                 - seed7--block-name
         42,460   0%                                    seed7-re-search-forward
          2,032   0%                                    match-string
         99,515   0%                                - seed7-re-search-forward
         38,992   0%                                 - seed7-inside-comment-p
         38,992   0%                                  - syntax-ppss
         38,992   0%                                   - syntax-propertize
         38,992   0%                                      seed7-mode-syntax-propertize
         74,336   0%                                - seed7-re-search-backward
         74,336   0%                                 - run-with-timer
         74,336   0%                                  - run-at-time
         28,704   0%                                   - timer-activate
         28,704   0%                                    - timer--activate
         28,704   0%                                       timer--time-less-p
         27,968   0%                                     timer-relative-time
         17,664   0%                                   - timer-set-time
         17,664   0%                                      timer--time-setter
          9,144   0%                                  match-string
      1,548,032   1%                                 seed7-inside-line-trailing-whitespace-before-line-end-comment-p
        726,832   0%                               - seed7--current-line-nth-word
        726,832   0%                                - thing-at-point
        385,688   0%                                 - bounds-of-thing-at-point
        253,704   0%                                  - #<byte-code-function 3D1>
        253,704   0%                                   - forward-thing
        253,704   0%                                      format
        114,576   0%                                  - #<byte-code-function FE5>
        114,576   0%                                   - forward-thing
        114,576   0%                                      format
         17,408   0%                                    re-search-forward
         57,288   0%                                 seed7--end-regexp-for
         52,672   0%                              - seed7--line-ends-a-statement-p
         40,384   0%                                 looking-at
         12,288   0%                               - forward-sexp
         12,288   0%                                  seed7--forward-sexp-function
          6,144   0%                              - seed7-to-next-line-starts-with
          6,144   0%                                 seed7-re-search-forward
      3,308,444   3%                            - seed7-re-search-backward
      1,837,076   1%                               re-search-backward
      1,471,368   1%                             - run-with-timer
      1,471,368   1%                              - run-at-time
        568,152   0%                               - timer-activate
        568,152   0%                                - timer--activate
        568,152   0%                                   timer--time-less-p
        553,584   0%                                 timer-relative-time
        349,632   0%                               - timer-set-time
        349,632   0%                                  timer--time-setter
      1,655,960   1%                            - replace-regexp-in-string
         49,104   0%                               concat
        257,808   0%                            - seed7-calc-indent
        161,632   0%                             - seed7-line-inside-a-block-cached
        161,632   0%                              - seed7-line-inside-a-block
        146,008   0%                               - seed7--safe-enclosing-block-bounds
        146,008   0%                                - seed7--block-end-pos-for
        137,816   0%                                 - seed7-to-block-forward
        129,632   0%                                  - seed7-end-of-defun
        116,008   0%                                   - seed7-top-block-name
        113,968   0%                                    - seed7--to-top
        107,504   0%                                     - seed7-re-search-backward
        106,480   0%                                      - run-with-timer
        106,480   0%                                       - run-at-time
         51,920   0%                                        - timer-activate
         51,920   0%                                         - timer--activate
         51,920   0%                                            timer--time-less-p
         33,440   0%                                          timer-relative-time
         21,120   0%                                        - timer-set-time
         21,120   0%                                           timer--time-setter
          1,024   0%                                        re-search-backward
          6,464   0%                                     - run-with-timer
          6,464   0%                                      - run-at-time
          2,496   0%                                       - timer-activate
          2,496   0%                                        - timer--activate
          2,496   0%                                           timer--time-less-p
          2,432   0%                                         timer-relative-time
          1,536   0%                                       - timer-set-time
          1,536   0%                                          timer--time-setter
          2,040   0%                                    - seed7--block-name
          1,024   0%                                       seed7-re-search-forward
          1,016   0%                                       match-string
          6,464   0%                                   - seed7-re-search-backward
          6,464   0%                                    - run-with-timer
          6,464   0%                                     - run-at-time
          2,496   0%                                      - timer-activate
          2,496   0%                                       - timer--activate
          2,496   0%                                          timer--time-less-p
          2,432   0%                                        timer-relative-time
          1,536   0%                                      - timer-set-time
          1,536   0%                                         timer--time-setter
          3,072   0%                                     seed7-re-search-forward
          1,016   0%                                     match-string
          5,120   0%                                    seed7-re-search-forward
          2,048   0%                                    seed7-inside-line-trailing-whitespace-before-line-end-comment-p
          1,016   0%                                  - seed7--current-line-nth-word
          1,016   0%                                     thing-at-point
