     16,530,455  99% - ...
     16,530,455  99%  - #<primitive-function call-interactively>
     16,530,455  99%   - funcall-interactively
     16,530,455  99%    - smex
     16,530,455  99%     - smex-read-and-run
     16,530,455  99%      - execute-extended-command
     16,530,455  99%       - command-execute
     16,530,455  99%        - call-interactively
     16,530,455  99%         - apply
     16,530,455  99%          - call-interactively@ido-cr+-record-current-command
     16,530,455  99%           - #<primitive-function call-interactively>
     16,530,455  99%            - funcall-interactively
     16,530,455  99%             - pel-profile-all
     16,530,455  99%              - pel-profile-dir
     16,530,455  99%               - pel-profile-indent
     16,530,455  99%                - pel-profile-indentation-test-of
     14,966,555  90%                 - call-interactively
     14,966,555  90%                  - apply
     14,966,555  90%                   - call-interactively@ido-cr+-record-current-command
     14,966,555  90%                    - #<primitive-function call-interactively>
     14,966,555  90%                     - funcall-interactively
     14,966,539  90%                      - seed7-complete-statement-or-indent
     14,966,539  90%                       - seed7-indent-region
     14,966,539  90%                        - seed7--indent-one-line
     14,966,539  90%                         - seed7-calc-indent
      3,072,314  18%                          - seed7-line-inside-a-block-cached
      3,072,314  18%                           - seed7-line-inside-a-block
      1,853,037  11%                            - seed7--safe-enclosing-block-bounds
      1,853,037  11%                             - seed7--block-end-pos-for
      1,806,957  10%                              - seed7-to-block-forward
        728,866   4%                               - seed7-end-of-defun
        613,329   3%                                - seed7-top-block-name
        589,685   3%                                 - seed7--to-top
        547,093   3%                                  - seed7-re-search-backward
        521,752   3%                                   - run-with-timer
        521,752   3%                                    - run-at-time
        254,408   1%                                     - timer-activate
        254,408   1%                                      - timer--activate
        254,408   1%                                         timer--time-less-p
        163,856   0%                                       timer-relative-time
        103,488   0%                                     - timer-set-time
        103,488   0%                                        timer--time-setter
         13,885   0%                                   - seed7-inside-comment-p
         13,885   0%                                    - syntax-ppss
         13,885   0%                                     - syntax-propertize
         13,885   0%                                        seed7-mode-syntax-propertize
         11,456   0%                                     re-search-backward
         42,592   0%                                  - run-with-timer
         42,592   0%                                   - run-at-time
         20,768   0%                                    - timer-activate
         20,768   0%                                     - timer--activate
         20,768   0%                                        timer--time-less-p
         13,376   0%                                      timer-relative-time
          8,448   0%                                    - timer-set-time
          8,448   0%                                       timer--time-setter
         23,644   0%                                 - seed7--block-name
         23,644   0%                                    seed7-re-search-forward
         42,592   0%                                - seed7-re-search-backward
         42,592   0%                                 - run-with-timer
         42,592   0%                                  - run-at-time
         20,768   0%                                   - timer-activate
         20,768   0%                                    - timer--activate
         20,768   0%                                       timer--time-less-p
         13,376   0%                                     timer-relative-time
          8,448   0%                                   - timer-set-time
          8,448   0%                                      timer--time-setter
         34,361   0%                                - seed7-re-search-forward
          8,225   0%                                 - seed7-inside-comment-p
          8,225   0%                                  - syntax-ppss
          8,225   0%                                   - syntax-propertize
          8,225   0%                                      seed7-mode-syntax-propertize
          8,184   0%                                  match-string
        649,187   3%                               - seed7-re-search-forward
          2,048   0%                                - seed7-inside-comment-p
          2,048   0%                                 - syntax-ppss
