          10  76% - ...
          10  76%  - pel-profile-all
          10  76%   - pel-profile-dir
          10  76%    - pel-profile-indent
          10  76%     - pel-profile-indentation-test-of
          10  76%      - call-interactively
          10  76%       - apply
          10  76%        - call-interactively@ido-cr+-record-current-command
          10  76%         - #<primitive-function call-interactively>
          10  76%          - funcall-interactively
           9  69%           - seed7-complete-statement-or-indent
           9  69%            - seed7-indent-region
           9  69%             - seed7--indent-one-line
           9  69%              - seed7-calc-indent
           3  23%               - seed7-comment-column
           2  15%                - seed7-calc-indent
           1   7%                 - seed7-line-starts-with-open-paren-after-logic-operator
           1   7%                  - seed7-move-to-line
           1   7%                   - seed7-to-previous-non-empty-line
           1   7%                    - seed7-inside-comment-p
           1   7%                     - syntax-ppss
           1   7%                        parse-partial-sexp
           1   7%                 - seed7-line-after-func-return-logic-operator-column
           1   7%                  - seed7-move-to-line
           1   7%                   - seed7-to-previous-non-empty-line
           1   7%                    - seed7-inside-comment-p
           1   7%                     - syntax-ppss
           1   7%                        parse-partial-sexp
           1   7%                - seed7-line-code-ends-with
           1   7%                 - seed7-move-to-line
           1   7%                  - seed7-to-previous-non-empty-line
           1   7%                   - seed7-inside-comment-p
           1   7%                    - syntax-ppss
           1   7%                       parse-partial-sexp
           2  15%               - seed7-line-inside-a-block-cached
           2  15%                - seed7-line-inside-a-block
           2  15%                 - seed7--safe-enclosing-block-bounds
           2  15%                  - seed7--block-end-pos-for
           2  15%                   - seed7-to-block-forward
           1   7%                    - seed7-inside-line-trailing-whitespace-before-line-end-comment-p
           1   7%                     - seed7-inside-comment-p
           1   7%                      - syntax-ppss
           1   7%                         parse-partial-sexp
           1   7%                    - seed7-end-of-defun
           1   7%                     - seed7-re-search-forward
           1   7%                      - seed7-inside-comment-p
           1   7%                       - syntax-ppss
           1   7%                          parse-partial-sexp
           1   7%               - seed7-line-inside-func-return-statement
           1   7%                - seed7-re-search-backward
           1   7%                 - run-with-timer
           1   7%                  - run-at-time
           1   7%                   - timer-activate
           1   7%                    - timer--activate
           1   7%                       timer--time-less-p
           1   7%               - seed7-line-inside-set-definition-block
           1   7%                - seed7-re-search-backward
           1   7%                 - run-with-timer
           1   7%                  - run-at-time
           1   7%                   - timer-activate
           1   7%                    - timer--activate
           1   7%                       timer--time-less-p
           1   7%               - seed7-line-inside-until-logic-expression
           1   7%                - seed7-re-search-backward
           1   7%                 - run-with-timer
           1   7%                  - run-at-time
           1   7%                   - timer-set-time
           1   7%                      timer--time-setter
           1   7%               - seed7-line-inside-array-definition-block
           1   7%                - seed7-re-search-backward
           1   7%                   re-search-backward
           1   7%           - pel-profile-all
           1   7%            - pel-profile-dir
           1   7%             - pel-profile-indent
           1   7%              - pel-profile-indentation-test-of
           1   7%               - call-interactively
           1   7%                - apply
           1   7%                 - call-interactively@ido-cr+-record-current-command
           1   7%                  - #<primitive-function call-interactively>
           1   7%                   - funcall-interactively
           1   7%                    - seed7-complete-statement-or-indent
           1   7%                     - seed7-indent-region
           1   7%                      - seed7--indent-one-line
           1   7%                       - seed7-calc-indent
           1   7%                        - seed7-line-after-short-func-end
           1   7%                           seed7-blank-line-p
           3  23%   Automatic GC
