     63,999,018  99% - ...
     63,999,018  99%  - call-interactively
     63,999,018  99%   - apply
     63,999,018  99%    - call-interactively@ido-cr+-record-current-command
     63,999,018  99%     - #<primitive-function call-interactively>
     63,999,018  99%      - funcall-interactively
     63,999,018  99%       - smex
     63,999,018  99%        - smex-read-and-run
     63,999,018  99%         - execute-extended-command
     63,999,018  99%          - command-execute
     63,999,018  99%           - call-interactively
     63,999,018  99%            - apply
     63,999,018  99%             - call-interactively@ido-cr+-record-current-command
     63,999,018  99%              - #<primitive-function call-interactively>
     63,999,018  99%               - funcall-interactively
     63,999,018  99%                - pel-profile
     62,385,070  97%                 - call-interactively
     62,385,070  97%                  - apply
     62,385,070  97%                   - call-interactively@ido-cr+-record-current-command
     62,385,070  97%                    - #<primitive-function call-interactively>
     62,385,070  97%                     - funcall-interactively
     62,385,054  97%                      - seed7-complete-statement-or-indent
     62,385,054  97%                       - seed7-indent-region
     62,385,054  97%                        - seed7--indent-one-line
     62,176,106  96%                         - seed7-calc-indent
     23,807,825  37%                          - seed7-line-inside-a-block-cached
     23,803,681  37%                           - seed7-line-inside-a-block
     13,023,493  20%                            - seed7--safe-enclosing-block-bounds
     13,015,205  20%                             - seed7--block-end-pos-for
     12,869,237  20%                              - seed7-to-block-forward
     11,693,496  18%                               - seed7-end-of-defun
     10,000,509  15%                                - seed7-top-block-name
      9,776,544  15%                                 - seed7--to-top
      9,261,088  14%                                  - seed7-re-search-backward
      7,702,800  12%                                   - run-with-timer
      7,702,800  12%                                    - run-at-time
      3,683,200   5%                                     - timer-activate
      3,683,200   5%                                      - timer--activate
      3,683,200   5%                                         timer--time-less-p
      2,262,976   3%                                       timer-relative-time
      1,512,128   2%                                     - timer-set-time
      1,512,128   2%                                        timer--time-setter
        244,496   0%                                       timer-create
        919,968   1%                                   - seed7-inside-string-p
        186,480   0%                                    - syntax-ppss
        186,480   0%                                       make-closure
        395,136   0%                                   - seed7-inside-comment-p
        283,248   0%                                    - syntax-ppss
        182,336   0%                                       make-closure
        100,912   0%                                     - syntax-propertize
        100,912   0%                                        seed7-mode-syntax-propertize
        203,056   0%                                     make-closure
         40,128   0%                                     re-search-backward
        511,312   0%                                  - run-with-timer
        511,312   0%                                   - run-at-time
        268,736   0%                                    - timer-activate
        268,736   0%                                     - timer--activate
        268,736   0%                                        timer--time-less-p
        141,056   0%                                      timer-relative-time
         93,232   0%                                    - timer-set-time
         93,232   0%                                       timer--time-setter
          8,288   0%                                      timer-create
          4,144   0%                                    make-closure
        215,677   0%                                 - seed7--block-name
        179,893   0%                                  - seed7-re-search-forward
         70,448   0%                                   - seed7-inside-string-p
          8,288   0%                                    - syntax-ppss
          8,288   0%                                       make-closure
         37,296   0%                                   - seed7-inside-comment-p
         24,864   0%                                    - syntax-ppss
         24,864   0%                                       make-closure
         19,416   0%                                    match-string
        762,563   1%                                - seed7-re-search-forward
        306,656   0%                                 - seed7-inside-string-p
         74,592   0%                                  - syntax-ppss
         74,592   0%                                     make-closure
        199,794   0%                                 - seed7-inside-comment-p
        154,210   0%                                  - syntax-ppss
         96,194   0%                                   - syntax-propertize
         54,754   0%                                      seed7-mode-syntax-propertize
         58,016   0%                                     make-closure
         56,214   0%                                 - internal--syntax-propertize
         56,214   0%                                  - syntax-propertize
         56,214   0%                                     seed7-mode-syntax-propertize
        584,592   0%                                - seed7-re-search-backward
        476,848   0%                                 - run-with-timer
        476,848   0%                                  - run-at-time
        230,128   0%                                   - timer-activate
        230,128   0%                                    - timer--activate
        230,128   0%                                       timer--time-less-p
        141,056   0%                                     timer-relative-time
         89,088   0%                                   - timer-set-time
         89,088   0%                                      timer--time-setter
         16,576   0%                                     timer-create
         82,880   0%                                 - seed7-inside-string-p
         12,432   0%                                  - syntax-ppss
         12,432   0%                                     make-closure
         12,432   0%                                   make-closure
         12,432   0%                                   seed7-inside-comment-p
        101,936   0%                                  match-string
         81,840   0%                                  match-string-no-properties
        384,440   0%                               - seed7--current-line-nth-word
        347,144   0%                                - thing-at-point
        310,400   0%                                 - bounds-of-thing-at-point
        111,888   0%                                    make-closure
         62,592   0%                                    re-search-forward
         49,104   0%                                  - #<byte-code-function E06>
         49,104   0%                                   - forward-thing
         49,104   0%                                      format
         20,720   0%                                  - seq-some
         20,720   0%                                     make-closure
