        4992  88% - ...
        4992  88%  - pel-profile-indentation-test-of
        4992  88%   - call-interactively
        4992  88%    - apply
        4992  88%     - call-interactively@ido-cr+-record-current-command
        4992  88%      - #<primitive-function call-interactively>
        4992  88%       - funcall-interactively
        4990  88%        - pel-profile-all
        4990  88%         - pel-profile-indent
        4990  88%          - pel-profile-indentation-test-of
        4990  88%           - call-interactively
        4990  88%            - apply
        4990  88%             - call-interactively@ido-cr+-record-current-command
        4990  88%              - #<primitive-function call-interactively>
        4990  88%               - funcall-interactively
        4990  88%                - seed7-complete-statement-or-indent
        4990  88%                 - seed7-indent-region
        4990  88%                  - seed7--indent-one-line
        4990  88%                   - seed7-calc-indent
        3676  64%                    - seed7-line-inside-parens-pair-column
        3676  64%                     - seed7-line-inside-parens-pair
        3674  64%                      - seed7-re-search-backward
        3533  62%                       - seed7-inside-comment-p
        3521  62%                        - syntax-ppss
        3494  61%                           parse-partial-sexp
           4   0%                           make-closure
           4   0%                           syntax-ppss--data
           2   0%                           #<byte-code-function 476>
           2   0%                           syntax-ppss--update-stats
           2   0%                           syntax-ppss-toplevel-pos
           2   0%                           syntax-propertize
           1   0%                           syntax-table
          72   1%                         re-search-backward
          33   0%                       - run-with-timer
          33   0%                        - run-at-time
          19   0%                         - timer-activate
          19   0%                          - timer--activate
          19   0%                             timer--time-less-p
          11   0%                         - timer-set-time
          11   0%                            timer--time-setter
           3   0%                           timer-relative-time
          31   0%                       - seed7-inside-string-p
          24   0%                        - syntax-ppss
          13   0%                           parse-partial-sexp
           3   0%                           syntax-ppss--update-stats
           2   0%                           set-syntax-table
           2   0%                         - #<byte-code-function F8E>
           1   0%                            set-syntax-table
           1   0%                           make-closure
           2   0%                          match-data
           1   0%                        - #<byte-code-function ABE>
           1   0%                           set-match-data
           1   0%                      - seed7-line-inside-syntax-parens-pair
           1   0%                       - syntax-ppss
           1   0%                          parse-partial-sexp
           1   0%                      - forward-sexp
           1   0%                       - seed7--forward-sexp-function
           1   0%                          scan-sexps
         499   8%                    - seed7-comment-column
         497   8%                     - seed7-calc-indent
         280   4%                      - seed7--indent-search-boundary
         280   4%                       - seed7--indent-search-boundary-uncached
         268   4%                        - syntax-ppss
         260   4%                           parse-partial-sexp
           2   0%                           #<byte-code-function 710>
           1   0%                           make-closure
           4   0%                          seed7-to-indent
         187   3%                      - seed7-line-inside-parens-pair-column
         187   3%                       - seed7-line-inside-parens-pair
         187   3%                        - seed7-re-search-backward
         177   3%                         - seed7-inside-comment-p
         177   3%                          - syntax-ppss
         176   3%                             parse-partial-sexp
           1   0%                             syntax-ppss--update-stats
           7   0%                           re-search-backward
           2   0%                         - run-with-timer
           2   0%                          - run-at-time
           1   0%                           - timer-set-time
           1   0%                              timer--time-setter
           1   0%                           - timer-activate
           1   0%                            - timer--activate
           1   0%                               timer--time-less-p
           1   0%                         - seed7-inside-string-p
           1   0%                            syntax-ppss
           5   0%                      - seed7-line-inside-a-block-cached
           5   0%                       - seed7-line-inside-a-block
