      3,764,770  99% - ...
      3,764,770  99%  - call-interactively@ido-cr+-record-current-command
      3,764,770  99%   - #<primitive-function call-interactively>
      3,764,770  99%    - funcall-interactively
      3,764,770  99%     - smex
      3,764,770  99%      - smex-read-and-run
      3,764,770  99%       - execute-extended-command
      3,764,770  99%        - command-execute
      3,764,770  99%         - call-interactively
      3,764,770  99%          - apply
      3,764,770  99%           - call-interactively@ido-cr+-record-current-command
      3,764,770  99%            - #<primitive-function call-interactively>
      3,764,770  99%             - funcall-interactively
      3,764,770  99%              - pel-profile-all
      3,764,770  99%               - pel-profile-indent
      3,764,770  99%                - pel-profile-indentation-test-of
      2,203,686  58%                 - call-interactively
      2,203,686  58%                  - apply
      2,203,686  58%                   - call-interactively@ido-cr+-record-current-command
      2,203,686  58%                    - #<primitive-function call-interactively>
      2,203,686  58%                     - funcall-interactively
      2,203,670  58%                      - seed7-complete-statement-or-indent
      2,203,670  58%                       - seed7-indent-region
      2,203,670  58%                        - seed7--indent-one-line
      2,203,670  58%                         - seed7-calc-indent
        353,798   9%                          - seed7-line-inside-a-block-cached
        353,798   9%                           - seed7-line-inside-a-block
        175,878   4%                            - seed7--safe-enclosing-block-bounds
        175,878   4%                             - seed7--block-end-pos-for
        171,782   4%                              - seed7-to-block-forward
         80,298   2%                               - seed7-end-of-defun
         51,426   1%                                - seed7-top-block-name
         36,336   0%                                 - seed7--to-top
         24,752   0%                                  - seed7-re-search-backward
         22,512   0%                                   - run-with-timer
         22,512   0%                                    - run-at-time
         15,568   0%                                     - timer-activate
         15,568   0%                                      - timer--activate
         15,568   0%                                         timer--time-less-p
          4,256   0%                                       timer-relative-time
          2,688   0%                                     - timer-set-time
          2,688   0%                                        timer--time-setter
          2,240   0%                                     re-search-backward
         11,584   0%                                  - run-with-timer
         11,584   0%                                   - run-at-time
          7,616   0%                                    - timer-activate
          7,616   0%                                     - timer--activate
          7,616   0%                                        timer--time-less-p
          2,432   0%                                      timer-relative-time
          1,536   0%                                    - timer-set-time
          1,536   0%                                       timer--time-setter
         15,090   0%                                 - seed7--block-name
         15,090   0%                                  - seed7-re-search-forward
         15,090   0%                                     re-search-forward
         11,584   0%                                - seed7-re-search-backward
         11,584   0%                                 - run-with-timer
         11,584   0%                                  - run-at-time
          7,616   0%                                   - timer-activate
          7,616   0%                                    - timer--activate
          7,616   0%                                       timer--time-less-p
          2,432   0%                                     timer-relative-time
          1,536   0%                                   - timer-set-time
          1,536   0%                                      timer--time-setter
         11,144   0%                                  looking-at
          4,096   0%                                - seed7-re-search-forward
          4,096   0%                                   re-search-forward
          2,048   0%                                  string-match
         44,396   1%                               - seed7-re-search-forward
         44,396   1%                                  re-search-forward
         29,696   0%                               - seed7-inside-line-trailing-whitespace-before-line-end-comment-p
         29,696   0%                                  looking-at
