      7,064,724  99% - ...
      7,064,724  99%  - call-interactively@ido-cr+-record-current-command
      7,064,724  99%   - #<primitive-function call-interactively>
      7,064,724  99%    - funcall-interactively
      7,064,724  99%     - smex
      7,064,724  99%      - smex-read-and-run
      7,064,724  99%       - execute-extended-command
      7,064,724  99%        - command-execute
      7,064,724  99%         - call-interactively
      7,064,724  99%          - apply
      7,064,724  99%           - call-interactively@ido-cr+-record-current-command
      7,064,724  99%            - #<primitive-function call-interactively>
      7,064,724  99%             - funcall-interactively
      7,064,724  99%              - pel-profile-all
      7,064,724  99%               - pel-profile-indent
      7,064,724  99%                - pel-profile-indentation-test-of
      5,503,640  77%                 - call-interactively
      5,503,640  77%                  - apply
      5,503,640  77%                   - call-interactively@ido-cr+-record-current-command
      5,503,640  77%                    - #<primitive-function call-interactively>
      5,503,640  77%                     - funcall-interactively
      5,503,624  77%                      - seed7-complete-statement-or-indent
      5,503,624  77%                       - seed7-indent-region
      5,503,624  77%                        - seed7--indent-one-line
      5,503,624  77%                         - seed7-calc-indent
      1,206,969  17%                          - seed7-line-inside-a-block-cached
      1,206,969  17%                           - seed7-line-inside-a-block
        550,712   7%                            - seed7--safe-enclosing-block-bounds
        550,712   7%                             - seed7--block-end-pos-for
        497,464   7%                              - seed7-to-block-forward
        246,480   3%                               - seed7-end-of-defun
        199,592   2%                                - seed7-top-block-name
        191,880   2%                                 - seed7--to-top
        166,120   2%                                  - seed7-re-search-backward
        161,000   2%                                   - run-with-timer
        161,000   2%                                    - run-at-time
         99,000   1%                                     - timer-activate
         99,000   1%                                      - timer--activate
         99,000   1%                                         timer--time-less-p
         38,000   0%                                       timer-relative-time
         24,000   0%                                     - timer-set-time
         24,000   0%                                        timer--time-setter
          5,120   0%                                     re-search-backward
         25,760   0%                                  - run-with-timer
         25,760   0%                                   - run-at-time
         15,840   0%                                    - timer-activate
         15,840   0%                                     - timer--activate
         15,840   0%                                        timer--time-less-p
          6,080   0%                                      timer-relative-time
          3,840   0%                                    - timer-set-time
          3,840   0%                                       timer--time-setter
          7,712   0%                                 - seed7--block-name
          7,712   0%                                  - seed7-re-search-forward
          7,712   0%                                     re-search-forward
         25,760   0%                                - seed7-re-search-backward
         25,760   0%                                 - run-with-timer
         25,760   0%                                  - run-at-time
         15,840   0%                                   - timer-activate
         15,840   0%                                    - timer--activate
         15,840   0%                                       timer--time-less-p
          6,080   0%                                     timer-relative-time
          3,840   0%                                   - timer-set-time
          3,840   0%                                      timer--time-setter
         12,936   0%                                - seed7-re-search-forward
         12,936   0%                                   re-search-forward
          5,120   0%                                  looking-at
          3,072   0%                                  string-match
        152,688   2%                               - seed7-re-search-forward
        152,688   2%                                  re-search-forward
         86,016   1%                               - seed7-inside-line-trailing-whitespace-before-line-end-comment-p
         86,016   1%                                  looking-at
          8,184   0%                               - seed7--end-regexp-for
          8,184   0%                                  format
          4,096   0%                               - seed7--current-line-nth-word
          4,096   0%                                - thing-at-point
          4,096   0%                                 - bounds-of-thing-at-point
          4,096   0%                                    re-search-forward
         26,624   0%                              - seed7--line-ends-a-statement-p
         14,336   0%                                 looking-at
         12,288   0%                               - forward-sexp
         12,288   0%                                - seed7--forward-sexp-function
         12,288   0%                                   looking-at
         20,480   0%                              - seed7-to-next-line-starts-with
         20,480   0%                               - seed7-re-search-forward
         20,480   0%                                  re-search-forward
          6,144   0%                                re-search-forward
        345,055   4%                            - seed7-re-search-backward
        231,840   3%                             - run-with-timer
        231,840   3%                              - run-at-time
        142,560   2%                               - timer-activate
        142,560   2%                                - timer--activate
        142,560   2%                                   timer--time-less-p
         54,720   0%                                 timer-relative-time
         34,560   0%                               - timer-set-time
         34,560   0%                                  timer--time-setter
        113,215   1%                               re-search-backward
        159,690   2%                            - seed7-calc-indent
         67,505   0%                             - seed7-line-is-defun-end
         27,633   0%                              - seed7-beg-of-defun
         12,176   0%                               - seed7-re-search-backward-closest
         12,176   0%                                - seed7-re-search-backward
          7,024   0%                                   re-search-backward
          5,152   0%                                 - run-with-timer
          5,152   0%                                  - run-at-time
          3,168   0%                                   - timer-activate
          3,168   0%                                    - timer--activate
          3,168   0%                                       timer--time-less-p
          1,216   0%                                     timer-relative-time
            768   0%                                   - timer-set-time
            768   0%                                      timer--time-setter
          8,192   0%                                 looking-at
          7,265   0%                               - seed7-re-search-backward
          4,689   0%                                  re-search-backward
          2,576   0%                                - run-with-timer
          2,576   0%                                 - run-at-time
          1,584   0%                                  - timer-activate
          1,584   0%                                   - timer--activate
          1,584   0%                                      timer--time-less-p
            608   0%                                    timer-relative-time
            384   0%                                  - timer-set-time
            384   0%                                     timer--time-setter
         24,520   0%                              - seed7-line-starts-with-any
         24,520   0%                               - seed7-line-starts-with
         24,520   0%                                  looking-at
          8,184   0%                              - seed7--current-line-nth-word
          8,184   0%                               - thing-at-point
          8,184   0%                                - bounds-of-thing-at-point
          8,184   0%                                 - #<byte-code-function 4AA>
          8,184   0%                                  - forward-thing
          8,184   0%                                     format
          6,144   0%                                looking-back
          1,024   0%                              - seed7-move-to-line
          1,024   0%                               - seed7-to-previous-non-empty-line
          1,024   0%                                  looking-at
         20,016   0%                             - seed7-line-inside-a-block-cached
         20,016   0%                              - seed7-line-inside-a-block
          9,776   0%                               - seed7-re-search-backward
          7,728   0%                                - run-with-timer
          7,728   0%                                 - run-at-time
          4,752   0%                                  - timer-activate
          4,752   0%                                   - timer--activate
          4,752   0%                                      timer--time-less-p
          1,824   0%                                    timer-relative-time
          1,152   0%                                  - timer-set-time
          1,152   0%                                     timer--time-setter
          2,048   0%                                  re-search-backward
          8,192   0%                               - seed7--safe-enclosing-block-bounds
          8,192   0%                                - seed7--block-end-pos-for
          8,192   0%                                 - seed7--line-ends-a-statement-p
          4,096   0%                                    looking-at
          4,096   0%                                  - forward-sexp
          4,096   0%                                   - seed7--forward-sexp-function
          4,096   0%                                      looking-at
          2,048   0%                                 replace-regexp-in-string
         10,800   0%                             - seed7-line-at-endof-array-definition-block
         10,800   0%                              - seed7-line-code-ends-with
         10,800   0%                               - seed7-re-search-backward
          7,728   0%                                - run-with-timer
          7,728   0%                                 - run-at-time
          4,752   0%                                  - timer-activate
          4,752   0%                                   - timer--activate
          4,752   0%                                      timer--time-less-p
          1,824   0%                                    timer-relative-time
          1,152   0%                                  - timer-set-time
          1,152   0%                                     timer--time-setter
          3,072   0%                                  re-search-backward
         10,800   0%                             - seed7-line-inside-parens-pair-column
         10,800   0%                              - seed7-line-inside-parens-pair
         10,800   0%                               - seed7-re-search-backward
          7,728   0%                                - run-with-timer
          7,728   0%                                 - run-at-time
          4,752   0%                                  - timer-activate
          4,752   0%                                   - timer--activate
          4,752   0%                                      timer--time-less-p
          1,824   0%                                    timer-relative-time
          1,152   0%                                  - timer-set-time
          1,152   0%                                     timer--time-setter
          3,072   0%                                  re-search-backward
          7,728   0%                             - seed7-line-at-endof-set-definition-block
          7,728   0%                              - seed7-line-code-ends-with
          7,728   0%                               - seed7-re-search-backward
          7,728   0%                                - run-with-timer
          7,728   0%                                 - run-at-time
          4,752   0%                                  - timer-activate
          4,752   0%                                   - timer--activate
          4,752   0%                                      timer--time-less-p
          1,824   0%                                    timer-relative-time
          1,152   0%                                  - timer-set-time
          1,152   0%                                     timer--time-setter
          7,465   0%                             - seed7-line-inside-array-definition-block
          7,465   0%                              - seed7-re-search-backward
          3,864   0%                               - run-with-timer
          3,864   0%                                - run-at-time
          2,376   0%                                 - timer-activate
          2,376   0%                                  - timer--activate
          2,376   0%                                     timer--time-less-p
            912   0%                                   timer-relative-time
            576   0%                                 - timer-set-time
            576   0%                                    timer--time-setter
          3,601   0%                                 re-search-backward
          6,936   0%                             - seed7-line-inside-set-definition-block
          6,936   0%                              - seed7-re-search-backward
          3,864   0%                               - run-with-timer
          3,864   0%                                - run-at-time
          2,376   0%                                 - timer-activate
          2,376   0%                                  - timer--activate
          2,376   0%                                     timer--time-less-p
            912   0%                                   timer-relative-time
            576   0%                                 - timer-set-time
            576   0%                                    timer--time-setter
          3,072   0%                                 re-search-backward
          6,936   0%                             - seed7-line-inside-assign-statement-continuation
          6,936   0%                              - seed7-assign-op-pos
          6,936   0%                               - seed7-re-search-backward
          3,864   0%                                - run-with-timer
          3,864   0%                                 - run-at-time
          2,376   0%                                  - timer-activate
          2,376   0%                                   - timer--activate
          2,376   0%                                      timer--time-less-p
            912   0%                                    timer-relative-time
            576   0%                                  - timer-set-time
            576   0%                                     timer--time-setter
          3,072   0%                                  re-search-backward
          6,144   0%                             - seed7-line-after-short-func-end
          6,144   0%                                looking-at
          3,072   0%                             - seed7-line-isa-string
          3,072   0%                              - seed7-line-starts-with
          3,072   0%                                 looking-at
          3,072   0%                             - seed7-line-starts-with
          3,072   0%                                looking-at
          3,072   0%                             - seed7-line-starts-with-open-paren-after-logic-operator
          3,072   0%                              - seed7-line-starts-with
          3,072   0%                                 looking-at
          3,072   0%                             - seed7-line-indent-step
          3,072   0%                                looking-at
          2,048   0%                             - seed7-line-after-func-return-logic-operator-column
          2,048   0%                                re-search-forward
          1,024   0%                             - seed7--current-line-nth-word
          1,024   0%                              - thing-at-point
          1,024   0%                               - bounds-of-thing-at-point
          1,024   0%                                  re-search-forward
        118,760   1%                            - replace-regexp-in-string
          8,184   0%                               concat
         16,384   0%                            - seed7--indent-offset-for
         16,384   0%                               string-match
          8,184   0%                              buffer-substring-no-properties
          8,184   0%                              substring-no-properties
        819,703  11%                          - seed7-line-is-defun-end
        304,336   4%                             looking-back
        244,254   3%                           - seed7-line-starts-with-any
        244,254   3%                            - seed7-line-starts-with
        244,254   3%                               looking-at
        138,157   1%                           - seed7-beg-of-defun
         55,708   0%                            - seed7-re-search-backward-closest
         55,708   0%                             - seed7-re-search-backward
         29,948   0%                                re-search-backward
         25,760   0%                              - run-with-timer
         25,760   0%                               - run-at-time
         15,840   0%                                - timer-activate
         15,840   0%                                 - timer--activate
         15,840   0%                                    timer--time-less-p
          6,080   0%                                  timer-relative-time
          3,840   0%                                - timer-set-time
          3,840   0%                                   timer--time-setter
         42,633   0%                            - seed7-re-search-backward
         28,336   0%                             - run-with-timer
         28,336   0%                              - run-at-time
         17,424   0%                               - timer-activate
         17,424   0%                                - timer--activate
         17,424   0%                                   timer--time-less-p
          6,688   0%                                 timer-relative-time
          4,224   0%                               - timer-set-time
          4,224   0%                                  timer--time-setter
         14,297   0%                               re-search-backward
         23,440   0%                              looking-at
          8,192   0%                              string-match
          8,184   0%                            - seed7--no-defun-found-msg-for
          8,184   0%                               format
         90,112   1%                           - seed7-move-to-line
         90,112   1%                            - seed7-to-previous-non-empty-line
         90,112   1%                               looking-at
         26,476   0%                           - seed7--safe-current-line-defun-start-indent
         26,476   0%                            - seed7-to-block-backward
         16,368   0%                             - seed7--current-line-nth-word
         16,368   0%                              - thing-at-point
         16,368   0%                               - bounds-of-thing-at-point
          8,184   0%                                - #<byte-code-function B2E>
          8,184   0%                                 - forward-thing
          8,184   0%                                    format
          8,184   0%                                - #<byte-code-function 121>
          8,184   0%                                 - forward-thing
          8,184   0%                                    format
         10,108   0%                             - seed7-re-search-backward
          6,440   0%                              - run-with-timer
          6,440   0%                               - run-at-time
          3,960   0%                                - timer-activate
          3,960   0%                                 - timer--activate
          3,960   0%                                    timer--time-less-p
          1,520   0%                                  timer-relative-time
            960   0%                                - timer-set-time
            960   0%                                   timer--time-setter
          3,668   0%                                re-search-backward
         16,368   0%                           - seed7--current-line-nth-word
         16,368   0%                            - thing-at-point
         16,368   0%                             - bounds-of-thing-at-point
          8,184   0%                              - #<byte-code-function 5E6>
          8,184   0%                               - forward-thing
          8,184   0%                                  format
          8,184   0%                              - #<byte-code-function 09A>
          8,184   0%                               - forward-thing
          8,184   0%                                  format
        679,272   9%                          - seed7-line-inside-parens-pair-column
        679,272   9%                           - seed7-line-inside-parens-pair
        580,840   8%                            - seed7-re-search-backward
        490,728   6%                             - run-with-timer
        490,728   6%                              - run-at-time
        301,752   4%                               - timer-activate
        301,752   4%                                - timer--activate
        301,752   4%                                   timer--time-less-p
        115,824   1%                                 timer-relative-time
         73,152   1%                               - timer-set-time
         73,152   1%                                  timer--time-setter
         90,112   1%                               re-search-backward
         98,432   1%                            - forward-sexp
         98,432   1%                             - seed7--forward-sexp-function
         98,432   1%                                looking-at
        471,155   6%                          - seed7--current-line-nth-word
        471,155   6%                           - thing-at-point
        471,155   6%                            - bounds-of-thing-at-point
        459,899   6%                             - #<byte-code-function F81>
        459,899   6%                              - forward-thing
        451,715   6%                               - forward-word
        451,715   6%                                - internal--syntax-propertize
        451,715   6%                                 - syntax-propertize
        451,715   6%                                  - seed7-mode-syntax-propertize
        444,603   6%                                     re-search-forward
          7,112   0%                                     put-text-property
          8,184   0%                                 format
          8,184   0%                             - #<byte-code-function 7DF>
          8,184   0%                              - forward-thing
          8,184   0%                                 format
          3,072   0%                               re-search-forward
        340,407   4%                          - seed7-line-inside-argument-list-section
        231,029   3%                           - seed7-re-search-backward
        115,920   1%                            - run-with-timer
        115,920   1%                             - run-at-time
         71,280   1%                              - timer-activate
         71,280   1%                               - timer--activate
         71,280   1%                                  timer--time-less-p
         27,360   0%                                timer-relative-time
         17,280   0%                              - timer-set-time
         17,280   0%                                 timer--time-setter
        115,109   1%                              re-search-backward
        107,330   1%                           - seed7-line-is-procfunc-beg-of-decl
        107,330   1%                            - seed7-line-starts-with
        107,330   1%                               looking-at
          2,048   0%                           - forward-sexp
          2,048   0%                            - seed7--forward-sexp-function
          2,048   0%                               looking-at
        245,705   3%                          - seed7-comment-column
        242,633   3%                           - seed7-calc-indent
         86,441   1%                            - seed7-line-at-endof-set-definition-block
         86,441   1%                             - seed7-move-to-line
         86,441   1%                              - seed7-to-previous-non-empty-line
         86,441   1%                               - seed7-inside-comment-p
         86,441   1%                                - syntax-ppss
         86,441   1%                                   syntax-table
         28,552   0%                            - seed7-line-inside-a-block-cached
         28,552   0%                             - seed7-line-inside-a-block
         28,552   0%                              - seed7-re-search-backward
         27,048   0%                               - run-with-timer
         27,048   0%                                - run-at-time
         16,632   0%                                 - timer-activate
         16,632   0%                                  - timer--activate
         16,632   0%                                     timer--time-less-p
          6,384   0%                                   timer-relative-time
          4,032   0%                                 - timer-set-time
          4,032   0%                                    timer--time-setter
          1,504   0%                                 re-search-backward
         28,072   0%                            - seed7-line-inside-array-definition-block
         28,072   0%                             - seed7-re-search-backward
         27,048   0%                              - run-with-timer
         27,048   0%                               - run-at-time
         16,632   0%                                - timer-activate
         16,632   0%                                 - timer--activate
         16,632   0%                                    timer--time-less-p
          6,384   0%                                  timer-relative-time
          4,032   0%                                - timer-set-time
          4,032   0%                                   timer--time-setter
          1,024   0%                                re-search-backward
         28,072   0%                            - seed7-line-inside-set-definition-block
         28,072   0%                             - seed7-re-search-backward
         27,048   0%                              - run-with-timer
         27,048   0%                               - run-at-time
         16,632   0%                                - timer-activate
         16,632   0%                                 - timer--activate
         16,632   0%                                    timer--time-less-p
          6,384   0%                                  timer-relative-time
          4,032   0%                                - timer-set-time
