    111,361,802  99% - ...
    111,361,802  99%  - call-interactively@ido-cr+-record-current-command
    111,361,802  99%   - #<primitive-function call-interactively>
    111,361,802  99%    - funcall-interactively
    111,361,802  99%     - smex
    111,361,802  99%      - smex-read-and-run
    111,361,802  99%       - execute-extended-command
    111,361,802  99%        - command-execute
    111,361,802  99%         - call-interactively
    111,361,802  99%          - apply
    111,361,802  99%           - call-interactively@ido-cr+-record-current-command
    111,361,802  99%            - #<primitive-function call-interactively>
    111,361,802  99%             - funcall-interactively
    111,361,802  99%              - pel-profile-all
    111,361,802  99%               - pel-profile-indent
    111,361,802  99%                - pel-profile-indentation-test-of
    109,781,006  98%                 - call-interactively
    109,781,006  98%                  - apply
    109,781,006  98%                   - call-interactively@ido-cr+-record-current-command
    109,781,006  98%                    - #<primitive-function call-interactively>
    109,781,006  98%                     - funcall-interactively
    109,780,990  98%                      - seed7-complete-statement-or-indent
    109,780,990  98%                       - seed7-indent-region
    109,780,990  98%                        - seed7--indent-one-line
    109,780,990  98%                         - seed7-calc-indent
     27,804,936  24%                          - seed7-line-inside-a-block-cached
     27,804,936  24%                           - seed7-line-inside-a-block
     17,287,365  15%                            - seed7--safe-enclosing-block-bounds
     17,287,365  15%                             - seed7--block-end-pos-for
     17,108,037  15%                              - seed7-to-block-forward
     11,627,282  10%                               - seed7-end-of-defun
     11,045,099   9%                                - seed7-top-block-name
     10,918,621   9%                                 - seed7--to-top
     10,594,269   9%                                  - seed7-re-search-backward
     10,355,504   9%                                   - run-with-timer
     10,355,504   9%                                    - run-at-time
      7,161,280   6%                                     - timer-activate
      7,161,280   6%                                      - timer--activate
      7,161,280   6%                                         timer--time-less-p
      1,957,744   1%                                       timer-relative-time
      1,236,480   1%                                     - timer-set-time
      1,236,480   1%                                        timer--time-setter
        183,504   0%                                   - seed7-inside-comment-p
        183,504   0%                                    - syntax-ppss
        183,504   0%                                     - syntax-propertize
        183,504   0%                                      - seed7-mode-syntax-propertize
        183,504   0%                                         re-search-forward
         55,261   0%                                     re-search-backward
        324,352   0%                                  - run-with-timer
        324,352   0%                                   - run-at-time
        213,248   0%                                    - timer-activate
        213,248   0%                                     - timer--activate
        213,248   0%                                        timer--time-less-p
         68,096   0%                                      timer-relative-time
         43,008   0%                                    - timer-set-time
         43,008   0%                                       timer--time-setter
        126,478   0%                                 - seed7--block-name
         93,742   0%                                  - seed7-re-search-forward
         93,742   0%                                     re-search-forward
         24,552   0%                                    substring-no-properties
          8,184   0%                                    match-string
        324,352   0%                                - seed7-re-search-backward
        324,352   0%                                 - run-with-timer
        324,352   0%                                  - run-at-time
        213,248   0%                                   - timer-activate
        213,248   0%                                    - timer--activate
        213,248   0%                                       timer--time-less-p
         68,096   0%                                     timer-relative-time
         43,008   0%                                   - timer-set-time
         43,008   0%                                      timer--time-setter
        157,531   0%                                - seed7-re-search-forward
        129,704   0%                                   re-search-forward
         27,827   0%                                 - seed7-inside-comment-p
         27,827   0%                                  - syntax-ppss
         27,827   0%                                   - syntax-propertize
         27,827   0%                                    - seed7-mode-syntax-propertize
         27,827   0%                                       re-search-forward
         65,492   0%                                  looking-at
         26,624   0%                                  string-match
          8,184   0%                                  substring-no-properties
      2,855,395   2%                               - seed7-re-search-forward
      2,299,144   2%                                  re-search-forward
        556,251   0%                                - seed7-inside-comment-p
        556,251   0%                                 - syntax-ppss
        556,251   0%                                  - syntax-propertize
        556,251   0%                                   - seed7-mode-syntax-propertize
        556,251   0%                                      re-search-forward
      1,372,152   1%                               - seed7-inside-line-trailing-whitespace-before-line-end-comment-p
      1,372,152   1%                                  looking-at
      1,138,632   1%                               - seed7--current-line-nth-word
      1,138,632   1%                                - thing-at-point
        909,480   0%                                 - bounds-of-thing-at-point
        621,984   0%                                  - #<byte-code-function 8DE>
        621,984   0%                                   - forward-thing
        621,984   0%                                      format
        253,704   0%                                  - #<byte-code-function A5B>
        253,704   0%                                   - forward-thing
        253,704   0%                                      format
         33,792   0%                                    re-search-forward
        114,576   0%                               - seed7--end-regexp-for
        114,576   0%                                  format
        108,672   0%                              - seed7--line-ends-a-statement-p
         75,904   0%                                 looking-at
         32,768   0%                               - forward-sexp
         32,768   0%                                - seed7--forward-sexp-function
         32,768   0%                                   looking-at
         51,200   0%                                re-search-forward
         19,456   0%                              - seed7-to-next-line-starts-with
         19,456   0%                               - seed7-re-search-forward
         19,456   0%                                  re-search-forward
      7,588,617   6%                            - seed7-re-search-backward
      5,809,376   5%                             - run-with-timer
      5,809,376   5%                              - run-at-time
      3,819,424   3%                               - timer-activate
      3,819,424   3%                                - timer--activate
      3,819,424   3%                                   timer--time-less-p
      1,219,648   1%                                 timer-relative-time
        770,304   0%                               - timer-set-time
        770,304   0%                                  timer--time-setter
      1,779,241   1%                               re-search-backward
      1,651,896   1%                            - replace-regexp-in-string
         66,056   0%                               concat
      1,094,546   0%                            - seed7-calc-indent
        889,844   0%                             - seed7-line-inside-a-block-cached
        889,844   0%                              - seed7-line-inside-a-block
        837,084   0%                               - seed7--safe-enclosing-block-bounds
        837,084   0%                                - seed7--block-end-pos-for
        822,748   0%                                 - seed7-to-block-forward
        806,360   0%                                  - seed7-end-of-defun
        770,904   0%                                   - seed7-top-block-name
        764,896   0%                                    - seed7--to-top
        741,728   0%                                     - seed7-re-search-backward
        739,680   0%                                      - run-with-timer
        739,680   0%                                       - run-at-time
        511,520   0%                                        - timer-activate
        511,520   0%                                         - timer--activate
        511,520   0%                                            timer--time-less-p
