    178,318,408  99% - ...
    178,318,408  99%  - call-interactively@ido-cr+-record-current-command
    178,318,408  99%   - #<primitive-function call-interactively>
    178,318,408  99%    - funcall-interactively
    178,318,408  99%     - smex
    178,318,408  99%      - smex-read-and-run
    178,318,408  99%       - execute-extended-command
    178,318,408  99%        - command-execute
    178,318,408  99%         - call-interactively
    178,318,408  99%          - apply
    178,318,408  99%           - call-interactively@ido-cr+-record-current-command
    178,318,408  99%            - #<primitive-function call-interactively>
    178,318,408  99%             - funcall-interactively
    178,318,408  99%              - pel-profile-all
    178,318,408  99%               - pel-profile-indent
    178,318,408  99%                - pel-profile-indentation-test-of
    176,748,876  98%                 - call-interactively
    176,748,876  98%                  - apply
    176,748,876  98%                   - call-interactively@ido-cr+-record-current-command
    176,748,876  98%                    - #<primitive-function call-interactively>
    176,748,876  98%                     - funcall-interactively
    176,748,860  98%                      - seed7-complete-statement-or-indent
    176,748,860  98%                       - seed7-indent-region
    176,748,860  98%                        - seed7--indent-one-line
    169,046,606  94%                         - seed7-calc-indent
     91,201,366  51%                          - seed7-line-inside-a-block-cached
     91,201,366  51%                           - seed7-line-inside-a-block
     59,771,987  33%                            - seed7--safe-enclosing-block-bounds
     59,769,099  33%                             - seed7--block-end-pos-for
     59,392,907  33%                              - seed7-to-block-forward
     55,345,602  30%                               - seed7-end-of-defun
     54,227,858  30%                                - seed7-top-block-name
     54,055,337  30%                                 - seed7--to-top
     53,354,505  29%                                  - seed7-re-search-backward
     52,965,864  29%                                   - run-with-timer
     52,965,864  29%                                    - run-at-time
     36,628,168  20%                                     - timer-activate
     36,628,168  20%                                      - timer--activate
     36,628,168  20%                                         timer--time-less-p
     10,013,408   5%                                       timer-relative-time
      6,324,288   3%                                     - timer-set-time
      6,324,288   3%                                        timer--time-setter
        313,477   0%                                   - seed7-inside-comment-p
        313,477   0%                                    - syntax-ppss
        313,189   0%                                     - syntax-propertize
        313,189   0%                                      - seed7-mode-syntax-propertize
        313,189   0%                                         re-search-forward
            288   0%                                       syntax-table
         74,752   0%                                     re-search-backward
            412   0%                                     make-closure
        700,832   0%                                  - run-with-timer
        700,832   0%                                   - run-at-time
        460,768   0%                                    - timer-activate
        460,768   0%                                     - timer--activate
